0.00990995764732	2
0.0100320279598	1
0.0101540982723	1
0.0102761685848	0
0.0103982388973	0
0.0105203092098	1
0.0106423795223	0
0.0107644498348	0
0.0108865201473	0
0.0110085904598	2
0.0111306607723	1
0.0112527310848	2
0.0113748013973	1
0.0114968717098	0
0.0116189420223	0
0.0117410123348	2
0.0118630826473	1
0.0119851529598	0
0.0121072232723	0
0.0122292935848	0
0.0123513638973	1
0.0124734342098	2
0.0125955045223	0
0.0127175748348	0
0.0128396451473	0
0.0129617154598	2
0.0130837857723	1
0.0132058560848	1
0.0133279263973	1
0.0134499967098	2
0.0135720670223	1
0.0136941373348	0
0.0138162076473	2
0.0139382779598	0
0.0140603482723	1
0.0141824185848	1
0.0143044888973	1
0.0144265592098	1
0.0145486295223	2
0.0146706998348	1
0.0147927701473	0
0.0149148404598	1
0.0150369107723	1
0.0151589810848	1
0.0152810513973	1
0.0154031217098	1
0.0155251920223	2
0.0156472623348	0
0.0157693326473	1
0.0158914029598	2
0.0160134732723	2
0.0161355435848	1
0.0162576138973	1
0.0163796842098	1
0.0165017545223	0
0.0166238248348	0
0.0167458951473	0
0.0168679654598	1
0.0169900357723	1
0.0171121060848	5
0.0172341763973	3
0.0173562467098	2
0.0174783170223	4
0.0176003873348	2
0.0177224576473	1
0.0178445279598	0
0.0179665982723	4
0.0180886685848	2
0.0182107388973	3
0.0183328092098	3
0.0184548795223	1
0.0185769498348	1
0.0186990201473	2
0.0188210904598	1
0.0189431607723	3
0.0190652310848	1
0.0191873013973	1
0.0193093717098	2
0.0194314420223	2
0.0195535123348	2
0.0196755826473	1
0.0197976529598	4
0.0199197232723	4
0.0200417935848	2
0.0201638638973	4
0.0202859342098	2
0.0204080045223	1
0.0205300748348	6
0.0206521451473	1
0.0207742154598	3
0.0208962857723	3
0.0210183560848	4
0.0211404263973	3
0.0212624967098	8
0.0213845670223	2
0.0215066373348	8
0.0216287076473	3
0.0217507779598	6
0.0218728482723	6
0.0219949185848	5
0.0221169888973	11
0.0222390592098	6
0.0223611295223	3
0.0224831998348	5
0.0226052701473	4
0.0227273404598	7
0.0228494107723	3
0.0229714810848	6
0.0230935513973	7
0.0232156217098	7
0.0233376920223	10
0.0234597623348	11
0.0235818326473	4
0.0237039029598	7
0.0238259732723	7
0.0239480435848	5
0.0240701138973	6
0.0241921842098	6
0.0243142545223	10
0.0244363248348	6
0.0245583951473	14
0.0246804654598	12
0.0248025357723	13
0.0249246060848	8
0.0250466763973	17
0.0251687467098	10
0.0252908170223	11
0.0254128873348	12
0.0255349576473	12
0.0256570279598	7
0.0257790982723	12
0.0259011685848	13
0.0260232388973	14
0.0261453092098	17
0.0262673795223	7
0.0263894498348	16
0.0265115201473	17
0.0266335904598	15
0.0267556607723	14
0.0268777310848	9
0.0269998013973	15
0.0271218717098	16
0.0272439420223	12
0.0273660123348	13
0.0274880826473	20
0.0276101529598	14
0.0277322232723	21
0.0278542935848	9
0.0279763638973	12
0.0280984342098	18
0.0282205045223	20
0.0283425748348	17
0.0284646451473	11
0.0285867154598	19
0.0287087857723	17
0.0288308560848	15
0.0289529263973	19
0.0290749967098	18
0.0291970670223	17
0.0293191373348	12
0.0294412076473	10
0.0295632779598	15
0.0296853482723	13
0.0298074185848	16
0.0299294888973	9
0.0300515592098	20
0.0301736295223	10
0.0302956998348	17
0.0304177701473	14
0.0305398404598	18
0.0306619107723	17
0.0307839810848	10
0.0309060513973	13
0.0310281217098	10
0.0311501920223	14
0.0312722623348	19
0.0313943326473	12
0.0315164029598	13
0.0316384732723	11
0.0317605435848	13
0.0318826138973	11
0.0320046842098	12
0.0321267545223	12
0.0322488248348	12
0.0323708951473	5
0.0324929654598	13
0.0326150357723	9
0.0327371060848	5
