53468.40516 0.011605 0.000306
53497.10332 0.0091109 1.85e-05
53519.02605 0.010041 2.23e-05
53549.36252 0.010022 1.95e-05
53573.66574 0.0094218 5.03e-05
53769.26464 0.0097828 0.000126
53795.82666 0.0095169 4.2e-05
53821.17014 0.010728 3.34e-05
53853.90719 0.0099419 3.6e-05
53877.29643 0.0090408 4.41e-05
53907.80169 0.0095814 4.01e-05
53943.78966 0.0093096 4.11e-05
53965.69391 0.0079725 6.88e-05
53992.70843 0.006727 6.78e-05
54151.11605 0.0074664 3.49e-05
54169.35118 0.0074216 6.04e-05
54213.01735 0.0071008 0.000233
54237.92577 0.0070633 3.58e-05
54267.77631 0.0071317 4.03e-05
54304.62916 0.008649 5.3e-05
54333.82818 0.0086586 0.000192
54513.29334 0.0099456 5.34e-05
54540.58970 0.0116 3.76e-05
54571.81217 0.011763 3.51e-05
54601.26378 0.011271 3.44e-05
54627.57277 0.012765 4.25e-05
54659.89643 0.011198 3.24e-05
54675.87106 0.0098098 0.000145
54863.10819 0.0070171 7.27e-05
54909.36451 0.0077894 6.75e-05
54932.02951 0.0069879 2.8e-05
54960.70933 0.0071273 2.25e-05
54984.13010 0.0064548 2.58e-05
55021.06660 0.0059825 2.93e-05
55044.94305 0.0061753 3.18e-05
55068.68944 0.0059145 5.41e-05
55236.27746 0.0064337 9.48e-05
55265.22679 0.007035 0.000123
55286.12604 0.0089783 4.72e-05
55312.34005 0.010447 4.92e-05
55347.84179 0.0089142 4.21e-05
55370.77853 0.0088199 7.01e-05
55451.84724 0.010141 0.00014
55456.83398 0.010687 0.000148
55602.77406 0.0098276 8.96e-05
55619.24679 0.010345 5.97e-05
55650.92904 0.0096471 6.24e-05
55690.56181 0.0083152 3.62e-05
55705.08653 0.0079919 2.92e-05
55739.06002 0.0068732 3.95e-05
55766.06646 0.0064005 3.37e-05
55796.09098 0.0062661 3.87e-05
55821.83176 0.006669 0.000104
55952.99855 0.0073058 5.75e-05
55984.87059 0.0085916 3.14e-05
56012.47449 0.0091556 2.26e-05
56038.15683 0.010767 2.58e-05
56070.75235 0.011546 3.14e-05
56095.09356 0.011127 4.82e-05
56128.64053 0.010692 7.23e-05
56161.04955 0.011088 6.11e-05
56184.86207 0.011584 8.08e-05
56346.19967 0.0094319 8.89e-05
56376.27743 0.0078224 2.49e-05
56399.99440 0.0068426 1.63e-05
56427.07755 0.0061398 1.8e-05
56458.50955 0.0054701 2.21e-05
56491.35083 0.0066144 2.62e-05
56526.75547 0.0071938 3.6e-05
56547.77322 0.0072621 5.34e-05
56709.92880 0.0074543 4.79e-05
56730.67261 0.0081961 2.98e-05
56762.70423 0.0080593 3.27e-05
56790.20917 0.0075744 2.48e-05
56819.35143 0.0074763 3.15e-05
56847.76701 0.0085435 3.56e-05
56878.10810 0.0078072 4.83e-05
56905.13532 0.0082515 4.9e-05
57045.36490 0.01118 0.000218
57065.29855 0.010029 5.72e-05
57090.71993 0.010942 3.82e-05
57124.49692 0.011328 5.58e-05
57152.01964 0.010337 3.37e-05
57181.21067 0.0095405 3.06e-05
57206.38764 0.0078242 3.38e-05
57236.43068 0.006945 4.02e-05
57267.28544 0.0064267 3.38e-05
57285.84221 0.0071657 0.000106
57428.29676 0.005318 5.36e-05
57455.85810 0.0062574 4.54e-05
57484.75677 0.0070785 3.51e-05
57514.06311 0.0092388 3.64e-05
57543.44571 0.0079353 3.03e-05
57572.81368 0.0082138 3.24e-05
57599.77362 0.0072018 2.91e-05
57629.01836 0.0087569 3.43e-05
57651.67207 0.010227 0.000111
57787.18312 0.01011 6.81e-05
57809.40733 0.010124 4.63e-05
57839.45858 0.0093787 4.84e-05
57870.90328 0.0086374 3.36e-05
57894.37231 0.010812 5.77e-05
57928.44750 0.009797 7.58e-05
57957.37252 0.0097235 4.49e-05
57990.59179 0.011525 9.19e-05
58013.41992 0.010746 0.000148
58178.23146 0.0095121 0.000196
58197.39618 0.010194 8.31e-05
58216.01953 0.010997 0.000152
58288.78418 0.010623 0.000104
58323.02636 0.0098438 9.62e-05
58354.89062 0.0090254 7.2e-05
58381.52343 0.0088483 0.000122
58511.22454 0.011571 7.98e-05
58535.58205 0.011905 6.99e-05
58559.72192 0.014109 7.07e-05
58588.78656 0.016468 7.92e-05
58622.31783 0.013613 6.41e-05
58649.71291 0.011368 5.82e-05
