#3FGLJ1555.7p1111
#Time (MJD)
#Rate (ph/cm^2/s)
55717.6560322222 1.61924718162438e-07 1.65693538785343e-08 15 1.88924366694126e-08 5.9286810E+08
55747.6560322222 2.08798123203155e-07 1.86380858700543e-08 15 1.87260008795709e-08 6.0345370E+08
55777.6560322222 1.72454639947581e-07 1.72023005445638e-08 15 1.90083216210596e-08 5.8566125E+08
55807.6560322222 1.71672617059222e-07 1.72972623933584e-08 15 1.91557840865566e-08 5.7667904E+08
55837.6560322222 2.0877752373367e-07 1.92602052108581e-08 15 1.93494169961078e-08 5.6519494E+08
55867.6560322222 2.29232868070469e-07 1.99143382768258e-08 15 1.909763726729e-08 5.8019603E+08
55905 1.92863158775373e-07 1.77168401490299e-08 15 1.85190273777508e-08 6.1701779E+08
55935 1.91400495543188e-07 1.67546221702784e-08 15 1.75834016968653e-08 6.8442874E+08
55965 1.71553703831269e-07 1.58939986003262e-08 15 1.76146547452e-08 6.8200218E+08
55995 1.79623982516638e-07 1.62956817622946e-08 15 1.76509978431874e-08 6.7919661E+08
56025 1.95998377948784e-07 1.75656541273449e-08 15 1.82153805485672e-08 6.3776038E+08
56055 2.09797435331252e-07 1.85798314132628e-08 15 1.86235349921615e-08 6.1011232E+08
56085 1.83172983591465e-07 1.75849841446611e-08 15 1.88575156763834e-08 5.9506592E+08
56115 2.01276380809854e-07 1.89763334000596e-08 15 1.94144102380099e-08 5.6141709E+08
56145 2.22258575355107e-07 1.94558454178031e-08 15 1.89478802779045e-08 5.8940358E+08
56175 2.56584221204768e-07 2.08459302150818e-08 15 1.88999299941937e-08 5.9239808E+08
56205 2.38513944196722e-07 2.35584506085276e-08 15 2.21363132277519e-08 4.3184058E+08
56235 2.23303339944646e-07 1.95473009592578e-08 15 1.89923619478142e-08 5.8664595E+08
56265 2.07065408832592e-07 1.82663900926763e-08 15 1.84300256064262e-08 6.2299155E+08
56295 2.00935234209952e-07 1.77949876780465e-08 15 1.82259460570969e-08 6.3702118E+08
56325 1.59069403499136e-07 1.52011031619517e-08 15 1.74929880856641e-08 6.9152205E+08
56355 2.25119357538487e-07 1.93392780715983e-08 15 1.87156098335251e-08 6.0412397E+08
56385 1.80837828564456e-07 1.72813528379552e-08 15 1.86515666222941e-08 6.0827981E+08
56415 1.73803497372353e-07 1.69210555005645e-08 15 1.8627018234301e-08 6.0988416E+08
56445 1.70387676328741e-07 1.6588500066797e-08 15 1.84430682825727e-08 6.2211072E+08
56475 1.65657818516221e-07 1.62830870234615e-08 15 1.83593083511226e-08 6.2780013E+08
56505 1.71754330360306e-07 1.71324448654229e-08 15 1.89696875444642e-08 5.8804922E+08
56535 2.06770173237767e-07 1.86816942052818e-08 15 1.88607260382198e-08 5.9486336E+08
56565 1.37275061888597e-07 1.52997887245855e-08 15 1.893739907512e-08 5.9005619E+08
56595 1.7323178795266e-07 1.64053623185352e-08 15 1.80913843073719e-08 6.4653261E+08
56625 2.01251791582883e-07 1.65707157144034e-08 15 1.69631318046464e-08 7.3539718E+08
56655 1.89203042384922e-07 1.21749902211717e-08 15 1.28624408758449e-08 1.2790492E+09
56685 1.71542037785159e-07 1.19373869000455e-08 15 1.32424129385315e-08 1.2067013E+09
56715 1.80466457374483e-07 1.1517808347929e-08 15 1.24594166649971e-08 1.3631342E+09
56745 2.00844543755947e-07 1.23261374991672e-08 15 1.26402661184092e-08 1.3244074E+09
56775 2.03906417686199e-07 1.48123779156925e-08 15 1.50697366749315e-08 9.3180000E+08
56805 2.10163735846832e-07 2.28624048735968e-08 15 2.28737012064668e-08 4.0444656E+08
56835 1.84111939315217e-07 1.85506144115387e-08 15 1.98376578583475e-08 5.3771635E+08
56865 2.07269877483834e-07 1.25330508656777e-08 15 1.26520188593875e-08 1.3219480E+09
56895 1.96211730149143e-07 1.1433565759544e-08 15 1.18636545518919e-08 1.5034779E+09
56925 2.04346218407119e-07 1.13263661717451e-08 15 1.15170570788365e-08 1.5953317E+09
56955 2.06597609764709e-07 1.2100557407771e-08 15 1.22359653160969e-08 1.4133755E+09
56985 2.30406872148836e-07 1.21858823716033e-08 15 1.16700634549965e-08 1.5537731E+09
57015 3.20000415396766e-07 2.20036206192105e-08 15 1.78720494432305e-08 6.6249914E+08
57045 2.31881456865977e-07 1.83604599266088e-08 15 1.7512172862417e-08 6.9000774E+08
57075 2.39317276847174e-07 1.87735034379166e-08 15 1.7626262788294e-08 6.8110419E+08
57105 2.53279999801946e-07 1.55441818083016e-08 15 1.4194714010309e-08 1.0502211E+09
57135 2.3304386003609e-07 1.95910066902516e-08 15 1.8635526924502e-08 6.0932736E+08
57165 2.1500968023198e-07 1.88938262332052e-08 15 1.87078701642608e-08 6.0462394E+08
57195 2.30382543796174e-07 1.95056171479021e-08 15 1.86606936627404e-08 6.0768493E+08
57225 2.06632801409118e-07 1.84448013092812e-08 15 1.86286496912485e-08 6.0977734E+08
57255 2.34395147201721e-07 1.97046036582138e-08 15 1.86894771763979e-08 6.0581459E+08
57285 2.0766563749115e-07 1.85369960440388e-08 15 1.86751485010625e-08 6.0674458E+08
57315 1.6859841674622e-07 1.69019387231106e-08 15 1.88883387387851e-08 5.9312538E+08
57345 2.27352592058013e-07 1.97509914894255e-08 15 1.90191520823579e-08 5.8499443E+08
57375 1.92611579012215e-07 1.75462842321703e-08 15 1.83533576313085e-08 6.2820730E+08
57405 1.67283464331889e-07 1.60595575300621e-08 15 1.80210575936981e-08 6.5158861E+08
57435 1.56545872131254e-07 1.47591418824853e-08 15 1.71217678853524e-08 7.2183315E+08
57465 1.71812566119864e-07 1.57830857322293e-08 15 1.74791777220781e-08 6.9261523E+08
57495 1.96314891376108e-07 1.79583123693025e-08 15 1.86059999597642e-08 6.1126285E+08
57525 2.69104732241665e-07 2.17202518167733e-08 15 1.92294704116589e-08 5.7226790E+08
57555 2.30138533168588e-07 1.76248444394181e-08 15 1.68757713245639e-08 7.4303072E+08
57585 2.13836185723874e-07 1.75475111507857e-08 15 1.74266730007604e-08 6.9679507E+08
57615 2.50691963848663e-07 2.33262747102021e-08 15 2.13849494649862e-08 4.6271926E+08
57645 2.37105824783345e-07 1.95228732415823e-08 15 1.84122672735076e-08 6.2419386E+08
57675 2.24185725794166e-07 1.72195273800936e-08 15 1.67050020973519e-08 7.5829984E+08
57705 2.53310943571297e-07 1.5909778354464e-08 15 1.45270400779809e-08 1.0027202E+09
57735 3.09491107169335e-07 2.4204007438771e-08 15 1.99833907238652e-08 5.2990214E+08
57765 2.77492684291761e-07 2.21110356276619e-08 15 1.92781005988855e-08 5.6938438E+08
57795 2.23902456499704e-07 1.92347380274548e-08 15 1.86649569113226e-08 6.0740736E+08
57825 2.16192408492018e-07 1.88527386791154e-08 15 1.86165958620208e-08 6.1056723E+08
57855 2.14841055038607e-07 1.75124394039256e-08 15 1.73515062595134e-08 7.0284518E+08
57885 2.18781944101868e-07 1.94519367432771e-08 15 1.9092855898834e-08 5.8048666E+08
57915 2.30568885755947e-07 2.01064180792091e-08 15 1.92256220971579e-08 5.7249702E+08
57945 2.57544866711547e-07 1.96661343122889e-08 15 1.78003787134587e-08 6.6784480E+08
57975 2.53715742661936e-07 2.0681249998473e-08 15 1.88561164108935e-08 5.9515424E+08
58005 2.22786055815126e-07 1.77519289564233e-08 15 1.72735847699175e-08 7.0920058E+08
58035 2.17108909099428e-07 1.9152383049222e-08 15 1.8871698265224e-08 5.9417184E+08
58065 2.13966587487142e-07 1.90994419381236e-08 15 1.89563502426373e-08 5.8887699E+08
58095 1.99975010140399e-07 1.87704039713008e-08 15 1.92664834942976e-08 5.7007123E+08
58130.0409859259 1.54877288765892e-07 1.66522342400696e-08 15 1.94089150445312e-08 5.6173504E+08
58160.0409859259 2.17655623651756e-07 1.8629477507124e-08 15 1.83354544870962e-08 6.2943469E+08
58190.0409859259 1.93654251420884e-07 2.29014796447951e-08 15 2.3856915172553e-08 3.7179664E+08
58220.0409859259 2.50595151884097e-07 3.42591951603797e-08 15 3.13369315610368e-08 2.1548701E+08
58250.0409859259 2.17309022413923e-07 1.78324939769486e-08 15 1.75676132341261e-08 6.8565952E+08
58280.0409859259 2.03246786969992e-07 2.07977384564754e-08 15 2.116621701267e-08 4.7233219E+08
58310.0409859259 1.84689111087845e-07 1.88987776162535e-08 15 2.01767886893658e-08 5.1979242E+08
58340.0409859259 1.96653904888628e-07 1.68939028260004e-08 15 1.74923778430051e-08 6.9157030E+08
58370.0409859259 1.93186818118033e-07 1.71762701035203e-08 15 1.7941299701198e-08 6.5739475E+08
58400.0409859259 2.14823401916182e-07 2.27071887458226e-08 15 2.24743198220778e-08 4.1894877E+08
58430.0409859259 2.71352971154094e-07 2.25734570866595e-08 15 1.98998730637111e-08 5.3435936E+08
58460.0409859259 2.21114551202003e-07 1.62786187629875e-08 15 1.59033938465202e-08 8.3667040E+08
58490.0409859259 2.91825810944728e-07 2.06093914810128e-08 15 1.7527938408569e-08 6.8876704E+08
58520.0409859259 2.46844682137589e-07 1.59503447435616e-08 15 1.47527602127241e-08 9.7227130E+08
58550.0409859259 3.07583709279762e-07 2.14563644626859e-08 15 1.77752235556291e-08 6.6973638E+08
58580.0409859259 3.73632344038112e-07 2.57523695015091e-08 15 1.93574444343779e-08 5.6472627E+08
58596.7981618518 2.48650471505651e-07 6.11870323787141e-08 1.75717592593765 5.56336045969638e-08 6.8369064E+07
