   53468.404970 0.0116107856 0.0004384511
   53468.405340 0.0116000966 0.0004273634
   53476.292510 0.0102721560 0.0001229931
   53476.292890 0.0102249597 0.0001318455
   53479.181210 0.0104727709 0.0001350409
   53480.191060 0.0107068472 0.0001380592
   53491.992760 0.0092995429 0.0001199127
   53492.991360 0.0091888594 0.0001184855
   53495.075960 0.0094028954 0.0001212454
   53495.115510 0.0097917790 0.0003968167
   53495.116380 0.0096574308 0.0003913722
   53495.117220 0.0097020075 0.0004021146
   53497.107040 0.0093424677 0.0000946520
   53497.107870 0.0093081121 0.0000943040
   53497.108700 0.0093252741 0.0000944778
   53497.115500 0.0093855906 0.0000950889
   53497.116330 0.0092653452 0.0000938707
   53497.117220 0.0092312732 0.0000850232
   53499.100850 0.0087591428 0.0000968096
   53499.101750 0.0087108714 0.0000882531
   53499.113690 0.0087028521 0.0000881719
   53499.114520 0.0087591428 0.0000887422
   53499.115350 0.0086788385 0.0000879286
   53500.103120 0.0089055676 0.0001148326
   53500.104010 0.0087995731 0.0001215706
   53500.104840 0.0088809946 0.0001308752
   53501.121500 0.0087028521 0.0000801562
   53501.122330 0.0087510790 0.0000806004
   53501.123170 0.0087349738 0.0000724069
   53502.108180 0.0089879698 0.0005629194
   53502.109010 0.0089219874 0.0005670043
   53502.109980 0.0090045415 0.0005805442
   53503.104190 0.0092653452 0.0001706740
   53503.105030 0.0092058015 0.0001950137
   53503.105860 0.0091550686 0.0001770747
   53504.091540 0.0090544402 0.0000917339
   53504.092380 0.0091382199 0.0000925827
   53504.093210 0.0090461046 0.0000916495
   53506.129670 0.0093683176 0.0002070849
   53506.130510 0.0094289125 0.0001910557
   53506.131400 0.0093942390 0.0002249628
   53508.143100 0.0089879698 0.0001407298
   53508.143940 0.0090045415 0.0001409893
   53508.144770 0.0089796954 0.0001323297
   53511.177620 0.0092397794 0.0001361624
   53511.178440 0.0093081121 0.0001457425
   53511.179270 0.0092397794 0.0001276523
   53517.110580 0.0101218898 0.0002517103
   53517.111470 0.0101312167 0.0002426111
   53517.112290 0.0100661084 0.0002503232
   53518.059000 0.0098551129 0.0000907689
   53518.059820 0.0097557712 0.0000988394
   53518.060650 0.0097827646 0.0001081231
   53521.050590 0.0104246529 0.0000864131
   53521.051410 0.0103863177 0.0000860954
   53521.052240 0.0103767560 0.0000860161
   53521.059860 0.0104534971 0.0000866522
   53521.060740 0.0104534971 0.0000962803
   53521.061630 0.0104438735 0.0000961916
   53521.069270 0.0104631296 0.0000867321
   53521.070100 0.0104727709 0.0001061036
   53521.070930 0.0104824212 0.0001062013
   53523.038810 0.0104438735 0.0002597174
   53523.039640 0.0104727709 0.0002604360
   53523.040590 0.0104631296 0.0002601963
   53524.033900 0.0109865568 0.0003946407
   53524.034900 0.0110169557 0.0004160266
   53524.035790 0.0110780062 0.0003673159
   53526.038520 0.0099279963 0.0002468886
   53526.039410 0.0099646398 0.0002569776
   53526.040240 0.0099279963 0.0002560326
   53527.028420 0.0095073965 0.0002802123
   53527.029310 0.0094376008 0.0002781553
   53527.030200 0.0093424677 0.0002581419
   53528.036820 0.0092482935 0.0004088637
   53528.037650 0.0092227748 0.0004077355
   53528.038470 0.0092995429 0.0004111294
   53529.032030 0.0098279198 0.0003439702
   53529.032860 0.0098279198 0.0003439702
   53529.033690 0.0098641940 0.0003452398
   53538.126720 0.0097378169 0.0000807197
   53538.127670 0.0097198957 0.0000984759
   53538.128490 0.0097109475 0.0001073294
   53538.137040 0.0097020075 0.0000714870
   53538.137990 0.0097198957 0.0000716188
   53538.138850 0.0096841522 0.0000713555
   53553.956000 0.0101405522 0.0000560388
   53553.956830 0.0102532514 0.0000566616
   53553.957660 0.0102626993 0.0000567138
   53556.055750 0.0100846680 0.0000835949
   53556.056580 0.0101405522 0.0000840581
   53556.057420 0.0101592490 0.0000748561
   53556.175300 0.0102532514 0.0001322103
   53556.176140 0.0102249597 0.0001318455
   53556.177130 0.0100753839 0.0001299168
   53556.195600 0.0103005782 0.0001612821
   53556.196500 0.0102816213 0.0001704550
   53556.197420 0.0102910954 0.0001800905
   53563.057930 0.0099830123 0.0004965135
   53563.058780 0.0099738218 0.0004776839
   53563.059620 0.0100106345 0.0004702269
   53573.030390 0.0095777083 0.0001146781
   53573.032110 0.0095337027 0.0001229321
   53574.037310 0.0093081121 0.0001028771
   53574.038140 0.0093338669 0.0001117585
   53574.038960 0.0094028954 0.0001125850
   53769.264640 0.0097827646 0.0001261436
   53788.268190 0.0095865337 0.0001236133
   53789.239660 0.0095865337 0.0001236133
   53791.224000 0.0095249259 0.0001228189
   53791.255600 0.0094462972 0.0001218051
   53793.230960 0.0094898993 0.0001311078
   53801.206740 0.0097917790 0.0001262599
   53802.272530 0.0094202321 0.0001474980
   53803.258450 0.0094202321 0.0001214690
   53804.223580 0.0093769501 0.0001209109
   53808.256370 0.0096396575 0.0001242983
   53809.232230 0.0096485401 0.0001332995
   53813.233560 0.0098823813 0.0001274281
   53815.238590 0.0099097250 0.0001277807
   53816.258500 0.0099738218 0.0001377934
   53817.236500 0.0103290791 0.0001427015
   53818.213620 0.0108358156 0.0001397222
   53819.246440 0.0113674121 0.0001465768
   53820.235960 0.0117940131 0.0001520776
   53822.205450 0.0118048808 0.0001522178
   53823.194220 0.0115574389 0.0001490271
   53824.186280 0.0112631950 0.0001556068
   53825.194290 0.0111908121 0.0001442997
   53826.194690 0.0111188944 0.0001638541
   53827.209210 0.0112424666 0.0001449657
   53830.189150 0.0111599334 0.0001439015
   53831.202660 0.0110882141 0.0001429767
   53833.222470 0.0108458003 0.0001398509
   53840.166810 0.0104246529 0.0001440219
   53844.184970 0.0097467899 0.0001256798
   53845.164820 0.0097198957 0.0001253330
   53852.010670 0.0095953673 0.0001237272
   53853.025190 0.0096042090 0.0001238412
   53854.016540 0.0090544402 0.0001250917
   53855.003470 0.0095688909 0.0001233858
   53856.001760 0.0098641940 0.0001271936
   53858.991260 0.0101032617 0.0001302763
   53859.138530 0.0102343816 0.0001319670
   53859.990450 0.0107562678 0.0001386964
   53860.157420 0.0105794138 0.0001364160
   53861.184620 0.0105114252 0.0001355393
   53872.168630 0.0091888594 0.0001184855
   53874.171060 0.0089137737 0.0001149384
   53875.127560 0.0091130049 0.0001175074
   53875.155390 0.0091466404 0.0001179411
   53877.153510 0.0088891780 0.0001146213
   53878.158590 0.0086469233 0.0001114975
   53889.140270 0.0094811628 0.0001222546
   53895.922570 0.0094986439 0.0001312286
   53900.949920 0.0098641940 0.0001271936
   53901.969150 0.0095600817 0.0001320774
   53906.964350 0.0096574308 0.0001334223
   53907.988400 0.0098279198 0.0001267259
   53908.982470 0.0096042090 0.0001238412
   53911.976240 0.0093424677 0.0001204662
   53912.927810 0.0093769501 0.0001209109
   53913.933240 0.0096307832 0.0001241839
   53914.930870 0.0094898993 0.0001311078
   53937.920540 0.0094289125 0.0001302652
   53939.918740 0.0098551129 0.0001452303
   53940.934950 0.0096042090 0.0001326871
   53941.938980 0.0095249259 0.0001228189
   53941.964250 0.0095777083 0.0001499637
   53942.922070 0.0093338669 0.0001289521
   53944.950630 0.0091466404 0.0001263655
   53945.918590 0.0089796954 0.0001240591
   53948.931010 0.0092397794 0.0001276523
   53951.897710 0.0087108714 0.0001203451
   53958.897350 0.0082349621 0.0001137702
   53970.043720 0.0078209877 0.0000864408
   53988.978630 0.0067369233 0.0000992790
   53995.986580 0.0067183342 0.0000928172
   54138.284590 0.0071065956 0.0000981812
   54142.293180 0.0081294582 0.0001198001
   54146.264990 0.0071393982 0.0000986344
   54147.262210 0.0071855763 0.0000992724
   54149.260400 0.0069384363 0.0000958580
   54154.260130 0.0079224883 0.0001094532
   54155.248890 0.0078788277 0.0001088500
   54162.233390 0.0075798673 0.0001117011
   54165.214560 0.0077994074 0.0001077528
   54166.213720 0.0076782386 0.0001131507
   54170.233520 0.0073191661 0.0001011180
   54171.226370 0.0073191661 0.0001011180
   54208.355130 0.0073732949 0.0003327617
   54218.267920 0.0068369374 0.0003274467
   54227.323360 0.0071328256 0.0002759222
   54229.947450 0.0070026368 0.0000967450
   54230.137570 0.0072054582 0.0000995471
   54231.158470 0.0073665070 0.0001017721
   54233.146220 0.0072520636 0.0001001910
   54234.331170 0.0071789612 0.0003107672
   54235.135700 0.0071459768 0.0000987253
   54243.275430 0.0066139606 0.0002071172
   54251.968960 0.0068243549 0.0001005674
   54254.012430 0.0069512291 0.0001024371
   54255.123310 0.0063864807 0.0001764650
   54256.982360 0.0067431311 0.0000931598
   54260.943650 0.0071921975 0.0000993639
   54263.948120 0.0069001988 0.0000953298
   54271.930440 0.0075798673 0.0001047197
   54274.927120 0.0071196985 0.0000983623
   54277.926170 0.0073868895 0.0001020537
   54300.924120 0.0084969215 0.0001252153
   54302.903160 0.0085913538 0.0001186939
   54303.901860 0.0085913538 0.0001186939
   54305.904090 0.0088973690 0.0001229217
   54306.908270 0.0087188982 0.0001204560
   54315.062400 0.0084267790 0.0002561246
   54331.020960 0.0087269323 0.0002491719
   54338.046310 0.0085597603 0.0002995856
   54502.281840 0.0103672030 0.0001336797
   54503.271620 0.0099922112 0.0001288443
   54504.268650 0.0099097250 0.0001277807
   54523.245240 0.0093942390 0.0001211338
   54524.245630 0.0098460402 0.0001269595
   54525.249210 0.0104054677 0.0001533406
   54527.233410 0.0109360781 0.0001510875
   54530.239690 0.0107167131 0.0001381864
   54532.231120 0.0111908121 0.0001442997
   54533.238420 0.0108358156 0.0001397222
   54534.247600 0.0110372684 0.0001423198
   54536.242280 0.0116000966 0.0001495772
   54539.226750 0.0117398245 0.0001513789
   54540.216660 0.0117940131 0.0001520776
   54541.218430 0.0124756047 0.0001608664
   54543.249430 0.0123840189 0.0001596854
   54544.229910 0.0123726180 0.0001595384
   54545.236550 0.0121916252 0.0001572046
   54547.225720 0.0118157585 0.0001523580
   54548.206420 0.0118812355 0.0001532023
   54550.219690 0.0117290167 0.0001512395
   54555.251660 0.0116429117 0.0001501293
   54556.164360 0.0112839617 0.0001455008
   54557.244320 0.0117074309 0.0001509612
   54558.171650 0.0119801320 0.0001544775
   54560.168600 0.0118921836 0.0001533435
   54561.242600 0.0116107856 0.0001497150
   54569.153340 0.0126026421 0.0001625045
   54570.130850 0.0124641195 0.0001607183
   54572.137340 0.0129437944 0.0001669035
   54573.190990 0.0123384784 0.0001590982
   54574.141670 0.0120354298 0.0001551906
   54574.251620 0.0114304046 0.0005474452
