#ttrig = 90918480.3784
# time 	 unbarycentered time 
19679.926107	20084.96582
19679.92684	20084.966553
19679.927084	20084.966797
19679.92745	20084.967163
19679.927572	20084.967285
19679.927938	20084.967651
19679.928182	20084.967896
19679.928426	20084.96814
19679.928548	20084.968262
19679.929403	20084.969116
19679.929891	20084.969604
19679.930135	20084.969849
19679.930257	20084.969971
19679.931844	20084.971558
19679.931844	20084.971558
19679.931966	20084.97168
19679.933553	20084.973267
19679.933675	20084.973389
19679.933797	20084.973511
19679.933797	20084.973511
19679.934529	20084.974243
19679.934651	20084.974365
19679.93575	20084.975464
19679.937337	20084.977051
19679.937825	20084.977539
19679.938069	20084.977783
19679.938191	20084.977905
19679.938435	20084.978149
19679.938679	20084.978394
19679.938924	20084.978638
19679.939412	20084.979126
19679.9399	20084.979614
19679.940144	20084.979858
19679.940266	20084.97998
19679.94051	20084.980225
19679.940876	20084.980591
19679.940999	20084.980713
19679.941121	20084.980835
19679.941243	20084.980957
19679.941365	20084.981079
19679.941487	20084.981201
19679.941609	20084.981323
19679.942829	20084.982544
19679.943074	20084.982788
19679.943196	20084.98291
19679.943318	20084.983032
19679.943562	20084.983276
19679.943684	20084.983398
19679.944172	20084.983887
19679.944294	20084.984009
19679.944294	20084.984009
19679.944904	20084.984619
19679.944904	20084.984619
19679.945027	20084.984741
19679.945393	20084.985107
19679.945759	20084.985474
19679.946735	20084.98645
19679.947834	20084.987549
19679.948566	20084.988281
19679.949665	20084.98938
19679.950763	20084.990479
19679.952716	20084.992432
19679.953327	20084.993042
19679.95589	20084.995605
19679.956378	20084.996094
19679.958209	20084.997925
19679.959064	20084.998779
19679.959186	20084.998901
19679.959918	20084.999634
19679.960162	20084.999878
19679.960894	20085.00061
19679.961139	20085.000854
19679.961627	20085.001343
19679.961871	20085.001587
19679.962115	20085.001831
19679.962115	20085.001831
19679.962847	20085.002563
19679.963824	20085.00354
19679.964068	20085.003784
19679.964922	20085.004639
19679.965167	20085.004883
19679.966875	20085.006592
19679.967364	20085.00708
19679.967974	20085.00769
19679.968706	20085.008423
19679.969439	20085.009155
19679.969927	20085.009644
19679.970903	20085.01062
19679.971025	20085.010742
19679.97127	20085.010986
19679.972124	20085.011841
19679.97249	20085.012207
19679.974321	20085.014038
19679.974443	20085.01416
19679.974931	20085.014648
19679.97542	20085.015137
19679.975664	20085.015381
19679.975908	20085.015625
19679.976152	20085.015869
19679.976274	20085.015991
19679.976884	20085.016602
19679.978471	20085.018188
19679.978471	20085.018188
