#ttrig = 90918480.3784
# time 	 unbarycentered time 
20021.549799	20426.617188
20021.552362	20426.619751
20021.553461	20426.62085
20021.554071	20426.62146
20021.560052	20426.627441
20021.563592	20426.630981
20021.563714	20426.631104
20021.574333	20426.641724
20021.577385	20426.644775
20021.579216	20426.646606
20021.582511	20426.649902
20021.588614	20426.656006
20021.588614	20426.656006
20021.588614	20426.656006
20021.588736	20426.656128
20021.588736	20426.656128
20021.58898	20426.656372
20021.58898	20426.656372
20021.589102	20426.656494
20021.589347	20426.656738
20021.589469	20426.65686
20021.589469	20426.65686
20021.589591	20426.656982
20021.589591	20426.656982
20021.589835	20426.657227
20021.589835	20426.657227
20021.589957	20426.657349
20021.589957	20426.657349
20021.590079	20426.657471
20021.590079	20426.657471
20021.590079	20426.657471
20021.590201	20426.657593
20021.590201	20426.657593
20021.590323	20426.657715
20021.590445	20426.657837
20021.590567	20426.657959
20021.590567	20426.657959
20021.590567	20426.657959
20021.590689	20426.658081
20021.590689	20426.658081
20021.590811	20426.658203
20021.590811	20426.658203
20021.590933	20426.658325
20021.591055	20426.658447
20021.591177	20426.658569
20021.591177	20426.658569
20021.591177	20426.658569
20021.5913	20426.658691
20021.5913	20426.658691
20021.591422	20426.658813
20021.591666	20426.659058
20021.591788	20426.65918
20021.59191	20426.659302
20021.59191	20426.659302
20021.59191	20426.659302
20021.592032	20426.659424
20021.592398	20426.65979
20021.592398	20426.65979
20021.592398	20426.65979
20021.593375	20426.660767
20021.593741	20426.661133
20021.594473	20426.661865
20021.594839	20426.662231
20021.594839	20426.662231
20021.59606	20426.663452
20021.602163	20426.669556
20021.604238	20426.671631
20021.605947	20426.67334
20021.608388	20426.675781
20021.618153	20426.685547
20021.618519	20426.685913
20021.623523	20426.690918
20021.624012	20426.691406
20021.630725	20426.69812
20021.630969	20426.698364
20021.634753	20426.702148
20021.636706	20426.704102
20021.640246	20426.707642
20021.643785	20426.711182
20021.644884	20426.71228
20021.656236	20426.723633
