#ttrig = 90890757.3784
# time 	 unbarycentered time 
18920.236649	19323.654053
18920.237626	19323.655029
18920.245804	19323.663208
18920.252395	19323.6698
18920.25447	19323.671875
18920.254958	19323.672363
18920.255447	19323.672852
18920.255813	19323.673218
18920.256301	19323.673706
18920.256911	19323.674316
18920.257766	19323.675171
18920.257766	19323.675171
18920.257888	19323.675293
18920.258376	19323.675781
18920.258498	19323.675903
18920.258864	19323.67627
18920.258864	19323.67627
18920.258986	19323.676392
18920.258986	19323.676392
18920.259108	19323.676514
18920.259352	19323.676758
18920.259963	19323.677368
18920.260085	19323.67749
18920.260085	19323.67749
18920.260939	19323.678345
18920.261794	19323.679199
18920.262526	19323.679932
18920.26277	19323.680176
18920.263136	19323.680542
18920.264479	19323.681885
18920.264967	19323.682373
18920.268629	19323.686035
18920.268751	19323.686157
18920.268873	19323.686279
18920.268995	19323.686401
18920.269239	19323.686646
18920.269728	19323.687134
18920.269728	19323.687134
18920.26985	19323.687256
18920.270094	19323.6875
18920.270582	19323.687988
18920.27107	19323.688477
18920.271192	19323.688599
18920.271558	19323.688965
18920.271558	19323.688965
18920.271803	19323.689209
18920.271925	19323.689331
18920.271925	19323.689331
18920.272047	19323.689453
18920.272169	19323.689575
18920.272169	19323.689575
18920.272291	19323.689697
18920.272779	19323.690186
18920.272779	19323.690186
18920.273145	19323.690552
18920.273267	19323.690674
18920.273267	19323.690674
18920.273633	19323.69104
18920.273756	19323.691162
18920.273878	19323.691284
18920.273878	19323.691284
18920.274	19323.691406
18920.274122	19323.691528
18920.274122	19323.691528
18920.274122	19323.691528
18920.274366	19323.691772
18920.274366	19323.691772
18920.274488	19323.691895
18920.274854	19323.692261
18920.274854	19323.692261
18920.274854	19323.692261
18920.274976	19323.692383
18920.275098	19323.692505
18920.275342	19323.692749
18920.275831	19323.693237
18920.276075	19323.693481
18920.276563	19323.69397
18920.276563	19323.69397
18920.276563	19323.69397
18920.277173	19323.69458
18920.277295	19323.694702
18920.277295	19323.694702
18920.277295	19323.694702
18920.277295	19323.694702
18920.277417	19323.694824
18920.277417	19323.694824
18920.277661	19323.695068
18920.277784	19323.69519
18920.278272	19323.695679
18920.278516	19323.695923
18920.27876	19323.696167
18920.279004	19323.696411
18920.279248	19323.696655
18920.279248	19323.696655
18920.27937	19323.696777
18920.279492	19323.696899
18920.279492	19323.696899
18920.279492	19323.696899
18920.279614	19323.697021
18920.279736	19323.697144
18920.279859	19323.697266
18920.279859	19323.697266
18920.279981	19323.697388
18920.280225	19323.697632
18920.280469	19323.697876
18920.280591	19323.697998
18920.280591	19323.697998
18920.280713	19323.69812
18920.281445	19323.698853
18920.281689	19323.699097
18920.281689	19323.699097
18920.281812	19323.699219
18920.281812	19323.699219
18920.282056	19323.699463
18920.282178	19323.699585
18920.282422	19323.699829
18920.282544	19323.699951
18920.282788	19323.700195
18920.28291	19323.700317
18920.283032	19323.700439
18920.283032	19323.700439
18920.283032	19323.700439
18920.283032	19323.700439
18920.283276	19323.700684
18920.283276	19323.700684
18920.283398	19323.700806
18920.28352	19323.700928
18920.283642	19323.70105
18920.283764	19323.701172
18920.283764	19323.701172
18920.283887	19323.701294
18920.284375	19323.701782
18920.284497	19323.701904
18920.284863	19323.702271
18920.284985	19323.702393
18920.28584	19323.703247
18920.286328	19323.703735
18920.286694	19323.704102
18920.28706	19323.704468
18920.28767	19323.705078
18920.28767	19323.705078
18920.288281	19323.705688
18920.288403	19323.705811
18920.288403	19323.705811
18920.288525	19323.705933
18920.289745	19323.707153
18920.290356	19323.707764
18920.2906	19323.708008
18920.2906	19323.708008
18920.290844	19323.708252
18920.291088	19323.708496
18920.291454	19323.708862
18920.291576	19323.708984
18920.292553	19323.709961
18920.292675	19323.710083
18920.293896	19323.711304
18920.294384	19323.711792
18920.294628	19323.712036
18920.294872	19323.71228
18920.294994	19323.712402
18920.294994	19323.712402
18920.295482	19323.712891
18920.295482	19323.712891
18920.296459	19323.713867
18920.296825	19323.714233
18920.297435	19323.714844
18920.297557	19323.714966
18920.297801	19323.71521
18920.297801	19323.71521
18920.298046	19323.715454
18920.299022	19323.716431
18920.299876	19323.717285
18920.299999	19323.717407
18920.299999	19323.717407
18920.300975	19323.718384
18920.301341	19323.71875
18920.301463	19323.718872
18920.301707	19323.719116
18920.304393	19323.721802
18920.304881	19323.72229
18920.305369	19323.722778
18920.305613	19323.723022
18920.305613	19323.723022
18920.306102	19323.723511
18920.306102	19323.723511
18920.306346	19323.723755
18920.306468	19323.723877
18920.30659	19323.723999
18920.306712	19323.724121
18920.307688	19323.725098
18920.307688	19323.725098
18920.308665	19323.726074
18920.308787	19323.726196
18920.308909	19323.726318
18920.310496	19323.727905
18920.312571	19323.72998
18920.312693	19323.730103
18920.313181	19323.730591
18920.313303	19323.730713
18920.31489	19323.7323
18920.315988	19323.733398
18920.315988	19323.733398
18920.315988	19323.733398
18920.317331	19323.734741
18920.319894	19323.737305
18920.321725	19323.739136
18920.322336	19323.739746
18920.322458	19323.739868
18920.325509	19323.74292
18920.328927	19323.746338
18920.331124	19323.748535
18920.331978	19323.74939
18920.333565	19323.750977
18920.337715	19323.755127
18920.338692	19323.756104
18920.340156	19323.757568
18920.341377	19323.758789
18920.342598	19323.76001
18920.342598	19323.76001
18920.343574	19323.760986
18920.344551	19323.761963
18920.347724	19323.765137
18920.354804	19323.772217
18920.35517	19323.772583
18920.356024	19323.773438
18920.359442	19323.776855
18920.363226	19323.78064
18920.364446	19323.78186
18920.364568	19323.781982
18920.365667	19323.783081
18920.368108	19323.785522
18920.369085	19323.786499
18920.376042	19323.793457
18920.384708	19323.802124
