#ttrig = 90890757.3784
# time 	 unbarycentered time 
15961.352879	16364.600952
15961.353001	16364.601074
15961.354954	16364.603027
15961.355442	16364.603516
15961.356419	16364.604492
15961.35825	16364.606323
15961.359836	16364.60791
15961.360447	16364.608521
15961.362156	16364.610229
15961.363376	16364.61145
15961.364475	16364.612549
15961.364597	16364.612671
15961.364841	16364.612915
15961.365451	16364.613525
15961.365696	16364.61377
15961.365818	16364.613892
15961.366916	16364.61499
15961.367771	16364.615845
15961.368747	16364.616821
15961.368869	16364.616943
15961.368991	16364.617065
15961.369113	16364.617188
15961.369113	16364.617188
15961.369113	16364.617188
15961.369236	16364.61731
15961.369724	16364.617798
15961.37009	16364.618164
15961.37009	16364.618164
15961.370212	16364.618286
15961.370578	16364.618652
15961.370944	16364.619019
15961.372165	16364.620239
15961.372287	16364.620361
15961.372898	16364.620972
15961.373142	16364.621216
15961.373386	16364.62146
15961.376682	16364.624756
15961.378513	16364.626587
15961.379733	16364.627808
15961.379733	16364.627808
15961.380954	16364.629028
15961.381442	16364.629517
15961.382297	16364.630371
15961.383151	16364.631226
15961.384982	16364.633057
15961.385348	16364.633423
15961.38779	16364.635864
15961.38779	16364.635864
15961.388522	16364.636597
15961.389132	16364.637207
15961.390475	16364.63855
15961.390597	16364.638672
15961.391696	16364.639771
15961.392428	16364.640503
15961.392672	16364.640747
15961.394503	16364.642578
15961.396334	16364.644409
15961.396456	16364.644531
15961.398165	16364.64624
15961.399142	16364.647217
15961.399386	16364.647461
15961.399874	16364.647949
15961.40024	16364.648315
15961.400851	16364.648926
15961.401217	16364.649292
15961.401705	16364.64978
15961.40256	16364.650635
15961.40256	16364.650635
15961.403048	16364.651123
15961.40317	16364.651245
15961.403536	16364.651611
15961.40378	16364.651855
15961.403902	16364.651978
15961.403902	16364.651978
15961.404269	16364.652344
15961.404513	16364.652588
15961.404635	16364.65271
15961.405245	16364.65332
15961.405245	16364.65332
15961.405611	16364.653687
15961.406222	16364.654297
15961.407076	16364.655151
15961.407442	16364.655518
15961.407686	16364.655762
15961.407808	16364.655884
15961.408053	16364.656128
15961.408053	16364.656128
15961.408175	16364.65625
15961.408297	16364.656372
15961.408785	16364.65686
15961.409151	16364.657227
15961.409273	16364.657349
15961.409395	16364.657471
15961.409762	16364.657837
15961.410128	16364.658203
15961.410128	16364.658203
15961.410494	16364.658569
15961.410616	16364.658691
15961.41086	16364.658936
15961.410982	16364.659058
15961.411348	16364.659424
15961.41147	16364.659546
15961.411715	16364.65979
15961.412081	16364.660156
15961.412447	16364.660522
15961.412569	16364.660645
15961.412935	16364.661011
15961.413301	16364.661377
15961.413301	16364.661377
15961.414278	16364.662354
15961.41501	16364.663086
15961.415132	16364.663208
15961.415865	16364.66394
15961.416231	16364.664307
15961.416353	16364.664429
15961.416475	16364.664551
15961.416719	16364.664795
15961.416719	16364.664795
15961.417085	16364.665161
15961.417085	16364.665161
15961.417208	16364.665283
15961.417818	16364.665894
15961.418916	16364.666992
15961.419771	16364.667847
15961.420259	16364.668335
15961.420381	16364.668457
15961.420381	16364.668457
15961.420503	16364.668579
15961.420625	16364.668701
15961.420992	16364.669067
15961.421358	16364.669434
15961.42148	16364.669556
15961.422334	16364.67041
15961.422823	16364.670898
15961.423067	16364.671143
15961.423067	16364.671143
15961.423311	16364.671387
15961.423433	16364.671509
15961.423555	16364.671631
15961.424165	16364.672241
15961.424287	16364.672363
15961.42502	16364.673096
15961.425752	16364.673828
15961.425752	16364.673828
15961.426118	16364.674194
15961.42624	16364.674316
15961.42624	16364.674316
15961.426485	16364.674561
15961.426607	16364.674683
15961.426607	16364.674683
15961.426607	16364.674683
15961.427095	16364.675171
15961.427095	16364.675171
15961.427217	16364.675293
