#ttrig = 90890757.3784
# time 	 unbarycentered time 
21755.317307	22158.897583
21755.319748	22158.900024
21755.320969	22158.901245
21755.321579	22158.901855
21755.322433	22158.90271
21755.325241	22158.905518
21755.326095	22158.906372
21755.328171	22158.908447
21755.328293	22158.908569
21755.329513	22158.90979
21755.329635	22158.909912
21755.333786	22158.914063
21755.336715	22158.916992
21755.339645	22158.919922
21755.340743	22158.921021
21755.341354	22158.921631
21755.342574	22158.922852
21755.343063	22158.92334
21755.343917	22158.924194
21755.343917	22158.924194
21755.344405	22158.924683
21755.344649	22158.924927
21755.344772	22158.925049
21755.345016	22158.925293
21755.345382	22158.925659
21755.345382	22158.925659
21755.345504	22158.925781
21755.34587	22158.926147
21755.347457	22158.927734
21755.352462	22158.932739
21755.354415	22158.934692
21755.355269	22158.935547
21755.355635	22158.935913
21755.355757	22158.936035
21755.358565	22158.938843
21755.359542	22158.939819
21755.362105	22158.942383
21755.36418	22158.944458
21755.364668	22158.944946
21755.366866	22158.947144
21755.370405	22158.950684
21755.376997	22158.957275
21755.380415	22158.960693
21755.387739	22158.968018
21755.389082	22158.96936
21755.389936	22158.970215
21755.39018	22158.970459
21755.390302	22158.970581
21755.390424	22158.970703
21755.390546	22158.970825
21755.390913	22158.971191
21755.391401	22158.97168
21755.391401	22158.97168
21755.391401	22158.97168
21755.392011	22158.97229
21755.392499	22158.972778
21755.392622	22158.9729
21755.392866	22158.973145
21755.392988	22158.973267
21755.39311	22158.973389
21755.393476	22158.973755
21755.394453	22158.974731
21755.394697	22158.974976
21755.395307	22158.975586
21755.396406	22158.976685
21755.39665	22158.976929
21755.397382	22158.977661
21755.398114	22158.978394
21755.398481	22158.97876
21755.398969	22158.979248
21755.399701	22158.97998
21755.399823	22158.980103
21755.40019	22158.980469
21755.400678	22158.980957
21755.401899	22158.982178
21755.402509	22158.982788
21755.402631	22158.98291
21755.40373	22158.984009
21755.404462	22158.984741
21755.405194	22158.985474
21755.406781	22158.987061
21755.407392	22158.987671
21755.408246	22158.988525
21755.408734	22158.989014
21755.409467	22158.989746
21755.409589	22158.989868
21755.410199	22158.990479
21755.411786	22158.992065
21755.412518	22158.992798
21755.41264	22158.99292
21755.413495	22158.993774
21755.415204	22158.995483
21755.417401	22158.997681
21755.417523	22158.997803
21755.420575	22159.000854
21755.421307	22159.001587
21755.422528	22159.002808
21755.422894	22159.003174
21755.424115	22159.004395
21755.434246	22159.014526
