#ttrig = 90918480.3784
# time 	 unbarycentered time 
14003.250494	14407.968384
14003.253423	14407.971313
14003.25977	14407.977661
14003.265507	14407.983398
14003.266239	14407.984131
14003.272098	14407.98999
14003.273319	14407.991211
14003.27576	14407.993652
14003.278079	14407.995972
14003.28284	14408.000732
14003.285403	14408.003296
14003.294313	14408.012207
14003.30713	14408.025024
14003.310181	14408.028076
14003.310181	14408.028076
14003.317871	14408.035767
14003.321044	14408.03894
14003.325072	14408.042969
14003.325683	14408.043579
14003.332152	14408.050049
14003.334715	14408.052612
14003.342405	14408.060303
14003.342649	14408.060547
14003.346189	14408.064087
14003.347043	14408.064941
14003.348386	14408.066284
14003.362911	14408.080811
14003.366817	14408.084717
14003.383417	14408.101318
14003.386835	14408.104736
14003.388178	14408.106079
14003.393426	14408.111328
14003.407829	14408.125732
14003.418205	14408.136108
14003.421378	14408.139282
14003.422965	14408.140869
14003.426627	14408.144531
14003.426871	14408.144775
14003.428091	14408.145996
14003.43688	14408.154785
14003.445546	14408.163452
14003.451161	14408.169067
14003.451527	14408.169434
14003.467639	14408.185547
14003.476672	14408.19458
14003.480333	14408.198242
14003.490098	14408.208008
14003.493516	14408.211426
14003.504379	14408.22229
14003.511947	14408.229858
14003.519149	14408.237061
14003.5222	14408.240112
14003.547589	14408.265503
14003.548199	14408.266113
14003.552105	14408.27002
14003.554668	14408.272583
14003.56187	14408.279785
14003.562114	14408.280029
14003.572123	14408.290039
14003.572977	14408.290894
14003.589089	14408.307007
14003.598976	14408.316895
14003.601295	14408.319214
14003.605323	14408.323242
14003.609351	14408.327271
14003.61045	14408.328369
14003.618262	14408.336182
14003.621191	14408.339111
14003.621435	14408.339355
14003.625829	14408.34375
14003.629613	14408.347534
14003.629857	14408.347778
14003.639744	14408.357666
14003.639988	14408.35791
14003.652439	14408.370361
14003.653903	14408.371826
14003.667574	14408.385498
14003.681245	14408.39917
14003.687104	14408.405029
14003.702117	14408.420044
14003.712004	14408.429932
14003.716642	14408.43457
14003.725187	14408.443115
14003.732022	14408.449951
14003.734341	14408.452271
14003.752284	14408.470215
14003.755091	14408.473022
14003.765955	14408.483887
14003.772424	14408.490356
14003.77694	14408.494873
14003.786217	14408.50415
14003.788414	14408.506348
14003.796104	14408.514038
14003.802329	14408.520264
14003.831379	14408.549316
14003.838093	14408.55603
14003.838215	14408.556152
14003.841754	14408.559692
14003.84505	14408.562988
14003.849078	14408.567017
14003.855425	14408.573364
14003.866655	14408.584595
14003.875321	14408.593262
14003.8824	14408.600342
14003.898024	14408.615967
14003.904982	14408.622925
14003.909254	14408.627197
14003.918286	14408.63623
14003.922436	14408.640381
14003.930858	14408.648804
14003.950144	14408.668091
14003.95051	14408.668457
14003.953318	14408.671265
14003.961984	14408.679932
14003.971993	14408.689941
14003.981514	14408.699463
14003.990424	14408.708374
14003.994208	14408.712158
14003.999334	14408.717285
14004.007024	14408.724976
14004.018742	14408.736694
14004.041933	14408.759888
14004.053041	14408.770996
14004.060731	14408.778687
14004.063172	14408.781128
14004.064393	14408.782349
14004.080627	14408.798584
14004.08795	14408.805908
14004.088194	14408.806152
14004.096006	14408.813965
14004.106259	14408.824219
14004.118465	14408.836426
14004.128596	14408.846558
14004.145075	14408.863037
14004.14715	14408.865112
14004.147272	14408.865234
14004.150079	14408.868042
14004.159722	14408.877686
14004.162651	14408.880615
14004.174247	14408.892212
14004.176444	14408.894409
14004.177421	14408.895386
14004.196462	14408.914429
14004.204274	14408.922241
14004.21233	14408.930298
14004.216724	14408.934692
14004.228076	14408.946045
14004.234301	14408.952271
14004.235521	14408.953491
14004.242113	14408.960083
14004.253098	14408.971069
14004.25322	14408.971191
14004.255051	14408.973022
14004.25737	14408.975342
14004.267379	14408.985352
14004.280684	14408.998657
14004.287031	14409.005005
14004.288251	14409.006226
14004.294232	14409.012207
14004.294721	14409.012695
14004.299237	14409.017212
14004.300824	14409.018799
14004.303143	14409.021118
14004.308513	14409.026489
14004.312419	14409.030396
14004.319499	14409.037476
14004.321086	14409.039063
14004.331949	14409.049927
14004.337442	14409.05542
14004.344155	14409.062134
14004.355873	14409.073853
14004.356117	14409.074097
14004.358436	14409.076416
14004.361366	14409.079346
14004.365882	14409.083862
14004.365882	14409.083862
14004.376013	14409.093994
14004.37821	14409.096191
14004.379187	14409.097168
14004.384679	14409.102661
14004.388463	14409.106445
14004.391393	14409.109375
14004.393346	14409.111328
14004.401035	14409.119019
14004.405674	14409.123657
14004.408847	14409.126831
14004.409213	14409.127197
14004.412753	14409.130737
14004.413119	14409.131104
14004.418368	14409.136353
14004.434358	14409.152344
14004.437409	14409.155396
14004.437898	14409.155884
14004.43863	14409.156616
14004.442536	14409.160522
14004.457915	14409.175903
14004.475004	14409.192993
14004.488797	14409.206787
14004.492337	14409.210327
14004.495266	14409.213257
14004.498562	14409.216553
14004.501979	14409.219971
14004.507228	14409.22522
14004.508449	14409.22644
14004.518213	14409.236206
14004.521631	14409.239624
14004.527124	14409.245117
14004.527368	14409.245361
14004.530541	14409.248535
14004.539086	14409.25708
14004.548606	14409.266602
14004.553733	14409.271729
14004.558493	14409.276489
14004.561789	14409.279785
14004.563498	14409.281494
14004.576192	14409.294189
14004.584858	14409.302856
14004.588398	14409.306396
14004.596942	14409.314941
14004.610491	14409.328491
14004.618913	14409.336914
14004.627091	14409.345093
14004.642837	14409.36084
14004.648574	14409.366577
14004.653212	14409.371216
14004.659437	14409.377441
14004.660902	14409.378906
14004.661146	14409.37915
14004.667249	14409.385254
14004.673108	14409.391113
14004.673352	14409.391357
14004.678479	14409.396484
14004.680554	14409.39856
14004.685802	14409.403809
14004.691539	14409.409546
14004.697642	14409.415649
14004.708506	14409.426514
14004.714364	14409.432373
14004.721444	14409.439453
14004.721932	14409.439941
14004.724862	14409.442871
14004.741218	14409.459229
14004.758795	14409.476807
14004.764775	14409.482788
14004.773564	14409.491577
14004.776005	14409.494019
14004.789188	14409.507202
14004.791873	14409.509888
14004.804567	14409.522583
14004.814332	14409.532349
14004.814454	14409.532471
14004.84265	14409.560669
14004.842894	14409.560913
14004.845824	14409.563843
14004.854002	14409.572021
14004.8717	14409.589722
14004.881709	14409.599731
14004.888423	14409.606445
14004.890009	14409.608032
14004.894282	14409.612305
14004.896601	14409.614624
14004.90368	14409.621704
14004.904779	14409.622803
14004.917595	14409.63562
14004.934684	14409.65271
14004.941275	14409.659302
14004.944204	14409.662231
14004.946035	14409.664063
14004.952993	14409.671021
14004.968738	14409.686768
14004.98363	14409.70166
14004.986925	14409.704956
14004.98839	14409.706421
14004.997179	14409.71521
14005.002671	14409.720703
14005.007065	14409.725098
14005.020248	14409.738281
14005.027083	14409.745117
14005.028426	14409.74646
14005.030745	14409.748779
14005.031111	14409.749146
14005.03636	14409.754395
14005.03697	14409.755005
14005.038679	14409.756714
14005.039045	14409.75708
14005.045637	14409.763672
14005.047712	14409.765747
14005.049176	14409.767212
14005.066387	14409.784424
14005.072734	14409.790771
14005.076152	14409.794189
14005.078349	14409.796387
14005.078959	14409.796997
14005.087747	14409.805786
14005.088968	14409.807007
14005.090189	14409.808228
14005.098367	14409.816406
14005.098855	14409.816895
14005.105202	14409.823242
14005.10569	14409.82373
14005.105934	14409.823975
14005.106423	14409.824463
14005.107033	14409.825073
14005.110329	14409.828369
14005.110573	14409.828613
14005.110817	14409.828857
14005.112159	14409.8302
14005.12046	14409.838501
14005.121192	14409.839233
14005.123755	14409.841797
14005.126685	14409.844727
14005.127051	14409.845093
14005.138769	14409.856812
14005.145848	14409.863892
14005.147191	14409.865234
14005.1489	14409.866943
14005.154392	14409.872437
