#ttrig = 90918480.3784
# time 	 unbarycentered time 
19691.02678	20096.067383
19691.028245	20096.068848
19691.032761	20096.073364
19691.033249	20096.073853
19691.033982	20096.074585
19691.037888	20096.078491
19691.040573	20096.081177
19691.041061	20096.081665
19691.041672	20096.082275
19691.041794	20096.082397
19691.041916	20096.08252
19691.04216	20096.082764
19691.042892	20096.083496
19691.042892	20096.083496
19691.043258	20096.083862
19691.043258	20096.083862
19691.043625	20096.084229
19691.043747	20096.084351
19691.043991	20096.084595
19691.044479	20096.085083
19691.044601	20096.085205
19691.044845	20096.085449
19691.044967	20096.085571
19691.045089	20096.085693
19691.045333	20096.085938
19691.045455	20096.08606
19691.045455	20096.08606
19691.045455	20096.08606
19691.045822	20096.086426
19691.045822	20096.086426
19691.045822	20096.086426
19691.045944	20096.086548
19691.045944	20096.086548
19691.046066	20096.08667
19691.046188	20096.086792
19691.046188	20096.086792
19691.046188	20096.086792
19691.04631	20096.086914
19691.046432	20096.087036
19691.046432	20096.087036
19691.046432	20096.087036
19691.046554	20096.087158
19691.046554	20096.087158
19691.046554	20096.087158
19691.046554	20096.087158
19691.046798	20096.087402
19691.04692	20096.087524
19691.04692	20096.087524
19691.047042	20096.087646
19691.047042	20096.087646
19691.047042	20096.087646
19691.047164	20096.087769
19691.047164	20096.087769
19691.047286	20096.087891
19691.047408	20096.088013
19691.047408	20096.088013
19691.04753	20096.088135
19691.047653	20096.088257
19691.047653	20096.088257
19691.047653	20096.088257
19691.047653	20096.088257
19691.047653	20096.088257
19691.047653	20096.088257
19691.047897	20096.088501
19691.047897	20096.088501
19691.047897	20096.088501
19691.048019	20096.088623
19691.048141	20096.088745
19691.048141	20096.088745
19691.048141	20096.088745
19691.048263	20096.088867
19691.048263	20096.088867
19691.048507	20096.089111
19691.048507	20096.089111
19691.048507	20096.089111
19691.048507	20096.089111
19691.048507	20096.089111
19691.048507	20096.089111
19691.048507	20096.089111
19691.048629	20096.089233
19691.048629	20096.089233
19691.048751	20096.089355
19691.048751	20096.089355
19691.048873	20096.089478
19691.048995	20096.0896
19691.048995	20096.0896
19691.048995	20096.0896
19691.048995	20096.0896
19691.048995	20096.0896
19691.048995	20096.0896
19691.049117	20096.089722
19691.049117	20096.089722
19691.049361	20096.089966
19691.049361	20096.089966
19691.049361	20096.089966
19691.049361	20096.089966
19691.049361	20096.089966
19691.049483	20096.090088
19691.049483	20096.090088
19691.049606	20096.09021
19691.049728	20096.090332
19691.049728	20096.090332
19691.049728	20096.090332
19691.049728	20096.090332
19691.04985	20096.090454
19691.04985	20096.090454
19691.04985	20096.090454
19691.049972	20096.090576
19691.049972	20096.090576
19691.049972	20096.090576
19691.049972	20096.090576
19691.049972	20096.090576
19691.050094	20096.090698
19691.050094	20096.090698
19691.050094	20096.090698
19691.050094	20096.090698
19691.050216	20096.09082
19691.050216	20096.09082
19691.050216	20096.09082
19691.050216	20096.09082
19691.050216	20096.09082
19691.050216	20096.09082
19691.050338	20096.090942
19691.05046	20096.091064
19691.05046	20096.091064
19691.05046	20096.091064
19691.050582	20096.091187
19691.050582	20096.091187
19691.050582	20096.091187
19691.050582	20096.091187
19691.050582	20096.091187
19691.050826	20096.091431
19691.050948	20096.091553
19691.050948	20096.091553
19691.050948	20096.091553
19691.050948	20096.091553
19691.050948	20096.091553
19691.050948	20096.091553
19691.05107	20096.091675
19691.05107	20096.091675
19691.05107	20096.091675
19691.051314	20096.091919
19691.051314	20096.091919
19691.051314	20096.091919
19691.051314	20096.091919
19691.051314	20096.091919
19691.051436	20096.092041
19691.051436	20096.092041
19691.051436	20096.092041
19691.051436	20096.092041
19691.051436	20096.092041
19691.051436	20096.092041
19691.051436	20096.092041
19691.051558	20096.092163
19691.051558	20096.092163
19691.051558	20096.092163
19691.051558	20096.092163
19691.051558	20096.092163
19691.051681	20096.092285
19691.051925	20096.092529
19691.051925	20096.092529
19691.051925	20096.092529
19691.052047	20096.092651
19691.052169	20096.092773
19691.052169	20096.092773
19691.052413	20096.093018
19691.052413	20096.093018
19691.052413	20096.093018
19691.052535	20096.09314
19691.052535	20096.09314
19691.052657	20096.093262
19691.052657	20096.093262
19691.052657	20096.093262
19691.052657	20096.093262
19691.052901	20096.093506
19691.052901	20096.093506
19691.053023	20096.093628
19691.053023	20096.093628
19691.053145	20096.09375
19691.053145	20096.09375
19691.053267	20096.093872
19691.053511	20096.094116
19691.053511	20096.094116
19691.053634	20096.094238
19691.053756	20096.09436
19691.053756	20096.09436
19691.053878	20096.094482
19691.054	20096.094604
19691.054	20096.094604
19691.054	20096.094604
19691.054122	20096.094727
19691.054122	20096.094727
19691.054244	20096.094849
19691.054366	20096.094971
19691.054488	20096.095093
19691.054488	20096.095093
19691.054732	20096.095337
19691.054854	20096.095459
19691.054976	20096.095581
19691.055098	20096.095703
19691.055098	20096.095703
19691.05522	20096.095825
19691.055464	20096.096069
19691.055464	20096.096069
19691.055831	20096.096436
19691.055831	20096.096436
19691.056197	20096.096802
19691.056441	20096.097046
19691.056441	20096.097046
19691.056441	20096.097046
19691.056441	20096.097046
19691.056929	20096.097534
19691.057417	20096.098022
19691.057539	20096.098145
19691.058028	20096.098633
19691.05815	20096.098755
19691.058272	20096.098877
19691.058272	20096.098877
19691.059004	20096.099609
19691.05937	20096.099976
19691.059859	20096.100464
19691.060469	20096.101074
19691.060469	20096.101074
19691.060591	20096.101196
19691.061323	20096.101929
19691.062178	20096.102783
19691.062544	20096.103149
19691.062666	20096.103271
19691.063276	20096.103882
19691.063276	20096.103882
19691.063765	20096.10437
19691.064131	20096.104736
19691.064253	20096.104858
19691.064253	20096.104858
19691.064619	20096.105225
19691.065229	20096.105835
19691.065229	20096.105835
19691.065473	20096.106079
19691.065473	20096.106079
19691.065962	20096.106567
19691.066084	20096.106689
19691.066572	20096.107178
19691.066572	20096.107178
19691.066816	20096.107422
19691.066938	20096.107544
19691.06706	20096.107666
19691.068037	20096.108643
19691.069013	20096.109619
19691.070722	20096.111328
19691.070844	20096.11145
19691.070966	20096.111572
19691.071332	20096.111938
19691.072065	20096.112671
19691.072675	20096.113281
19691.073407	20096.114014
19691.073773	20096.11438
19691.073896	20096.114502
19691.07475	20096.115356
19691.075971	20096.116577
19691.076337	20096.116943
19691.076459	20096.117065
19691.076703	20096.11731
19691.077557	20096.118164
19691.079022	20096.119629
19691.079877	20096.120483
19691.080121	20096.120728
19691.080853	20096.12146
19691.08244	20096.123047
19691.082928	20096.123535
19691.08305	20096.123657
19691.083172	20096.123779
19691.083782	20096.12439
19691.083905	20096.124512
19691.084027	20096.124634
19691.085247	20096.125854
19691.086956	20096.127563
19691.087933	20096.12854
19691.088299	20096.128906
19691.089275	20096.129883
19691.090252	20096.130859
19691.091472	20096.13208
19691.091838	20096.132446
19691.091961	20096.132568
19691.092205	20096.132813
19691.093547	20096.134155
19691.094036	20096.134644
19691.094524	20096.135132
19691.095378	20096.135986
19691.096721	20096.137329
19691.097819	20096.138428
19691.099772	20096.140381
19691.099894	20096.140503
19691.100139	20096.140747
19691.104899	20096.145508
19691.106364	20096.146973
