#ttrig = 90918480.3784
# time 	 unbarycentered time 
6022.680145	6426.936768
6022.682098	6426.938721
6022.687347	6426.94397
6022.694426	6426.95105
6022.717619	6426.974243
6022.738004	6426.994629
6022.738248	6426.994873
6022.740689	6426.997314
6022.75607	6427.012695
6022.756558	6427.013184
6022.76437	6427.020996
6022.777309	6427.033936
6022.781337	6427.037964
6022.785244	6427.04187
6022.824671	6427.081299
6022.824793	6427.081421
6022.828943	6427.085571
6022.843957	6427.100586
6022.856408	6427.113037
6022.859093	6427.115723
6022.872277	6427.128906
6022.881676	6427.138306
6022.884117	6427.140747
6022.884239	6427.140869
6022.886802	6427.143433
6022.889488	6427.146118
6022.889488	6427.146118
6022.891441	6427.148071
6022.896568	6427.153198
6022.899375	6427.156006
6022.900718	6427.157349
6022.927206	6427.183838
6022.938436	6427.195068
6022.943929	6427.200562
6022.957112	6427.213745
6022.960286	6427.216919
6022.962239	6427.218872
6022.969685	6427.226318
6022.982502	6427.239136
6022.99239	6427.249023
6022.996784	6427.253418
6023.001911	6427.258545
6023.002521	6427.259155
6023.016314	6427.272949
6023.037188	6427.293823
6023.043901	6427.300537
6023.047441	6427.304077
6023.0533	6427.309937
6023.057329	6427.313965
6023.063554	6427.32019
6023.070146	6427.326782
6023.075516	6427.332153
6023.084671	6427.341309
6023.101761	6427.358398
6023.103714	6427.360352
6023.114822	6427.37146
6023.115798	6427.372437
6023.11885	6427.375488
6023.11946	6427.376099
6023.120315	6427.376953
6023.130324	6427.386963
6023.133498	6427.390137
6023.139723	6427.396362
6023.145338	6427.401978
6023.147413	6427.404053
6023.150343	6427.406982
6023.161085	6427.417725
6023.164136	6427.420776
6023.175244	6427.431885
6023.183179	6427.439819
6023.19624	6427.452881
6023.202953	6427.459595
6023.214427	6427.471069
6023.227	6427.483643
6023.228343	6427.484985
6023.235545	6427.492188
6023.240305	6427.496948
6023.250315	6427.506958
6023.276925	6427.533569
6023.306953	6427.563599
6023.315376	6427.572021
6023.32917	6427.585815
6023.330878	6427.587524
6023.351508	6427.608154
6023.357245	6427.613892
6023.360296	6427.616943
6023.360418	6427.617065
6023.369451	6427.626099
6023.388738	6427.645386
6023.403996	6427.660645
6023.412296	6427.668945
6023.420597	6427.677246
6023.424991	6427.681641
6023.433048	6427.689697
6023.442325	6427.698975
6023.449649	6427.706299
6023.450259	6427.706909
6023.451113	6427.707764
6023.457217	6427.713867
6023.460512	6427.717163
6023.469179	6427.72583
6023.478334	6427.734985
6023.492494	6427.749146
6023.49579	6427.752441
6023.504456	6427.761108
6023.51947	6427.776123
6023.525085	6427.781738
6023.53009	6427.786743
6023.531921	6427.788574
6023.533508	6427.790161
6023.556456	6427.81311
