#ttrig = 90918480.3784
# time 	 unbarycentered time 
1730.276273	2134.278076
1730.277127	2134.278931
1730.285428	2134.287231
1730.285672	2134.287476
1730.285672	2134.287476
1730.28677	2134.288574
1730.287014	2134.288818
1730.287259	2134.289063
1730.287503	2134.289307
1730.288479	2134.290283
1730.288845	2134.290649
1730.290066	2134.29187
1730.292141	2134.293945
1730.293118	2134.294922
1730.293606	2134.29541
1730.29385	2134.295654
1730.29446	2134.296265
1730.296413	2134.298218
1730.296535	2134.29834
1730.297024	2134.298828
1730.297634	2134.299438
1730.29861	2134.300415
1730.298977	2134.300781
1730.299465	2134.30127
1730.301662	2134.303467
1730.302028	2134.303833
1730.302028	2134.303833
1730.304103	2134.305908
1730.304103	2134.305908
1730.30508	2134.306885
1730.305324	2134.307129
1730.305812	2134.307617
1730.306056	2134.307861
1730.307643	2134.309448
1730.308986	2134.310791
1730.309108	2134.310913
1730.309352	2134.311157
1730.309474	2134.311279
1730.30984	2134.311646
1730.310206	2134.312012
1730.31045	2134.312256
1730.310694	2134.3125
1730.311061	2134.312866
1730.311427	2134.313232
1730.312159	2134.313965
1730.312525	2134.314331
1730.312647	2134.314453
1730.31277	2134.314575
1730.31277	2134.314575
1730.313624	2134.31543
1730.313624	2134.31543
1730.314356	2134.316162
1730.315455	2134.317261
1730.316187	2134.317993
1730.316553	2134.318359
1730.316676	2134.318481
1730.318018	2134.319824
1730.319849	2134.321655
1730.320459	2134.322266
1730.320459	2134.322266
1730.320826	2134.322632
1730.322779	2134.324585
1730.322901	2134.324707
1730.324854	2134.32666
1730.324976	2134.326782
1730.324976	2134.326782
1730.32644	2134.328247
1730.326929	2134.328735
1730.327295	2134.329102
1730.328638	2134.330444
1730.330102	2134.331909
1730.332055	2134.333862
1730.332421	2134.334229
1730.332544	2134.334351
1730.33352	2134.335327
1730.336083	2134.337891
1730.337182	2134.338989
1730.339989	2134.341797
1730.340966	2134.342773
1730.342919	2134.344727
1730.348656	2134.350464
1730.35244	2134.354248
1730.352684	2134.354492
1730.354026	2134.355835
1730.355979	2134.357788
1730.35659	2134.358398
1730.358665	2134.360474
1730.358787	2134.360596
1730.358909	2134.360718
1730.359763	2134.361572
1730.360496	2134.362305
1730.360496	2134.362305
1730.360862	2134.362671
1730.361228	2134.363037
1730.361472	2134.363281
1730.362449	2134.364258
1730.363181	2134.36499
1730.363181	2134.36499
1730.368186	2134.369995
1730.370505	2134.372314
1730.371847	2134.373657
1730.372702	2134.374512
1730.37319	2134.375
1730.373556	2134.375366
1730.373923	2134.375732
1730.373923	2134.375732
1730.374045	2134.375854
1730.375021	2134.376831
1730.375509	2134.377319
1730.375631	2134.377441
1730.376364	2134.378174
1730.379415	2134.381226
1730.38149	2134.383301
1730.381612	2134.383423
1730.381979	2134.383789
1730.389424	2134.391235
1730.390157	2134.391968
1730.392598	2134.394409
1730.39565	2134.397461
1730.398823	2134.400635
1730.40395	2134.405762
1730.406269	2134.408081
1730.407367	2134.40918
1730.407612	2134.409424
1730.407612	2134.409424
1730.407734	2134.409546
1730.407856	2134.409668
1730.407856	2134.409668
1730.407978	2134.40979
1730.408222	2134.410034
1730.408222	2134.410034
1730.408344	2134.410156
1730.408344	2134.410156
1730.408466	2134.410278
1730.408466	2134.410278
1730.408466	2134.410278
1730.408588	2134.4104
1730.408588	2134.4104
1730.40871	2134.410522
1730.40871	2134.410522
1730.408832	2134.410645
1730.408832	2134.410645
1730.408954	2134.410767
1730.409076	2134.410889
1730.40932	2134.411133
1730.40932	2134.411133
1730.409565	2134.411377
1730.409565	2134.411377
1730.409565	2134.411377
1730.409565	2134.411377
1730.409565	2134.411377
1730.409565	2134.411377
1730.409565	2134.411377
1730.409687	2134.411499
1730.409687	2134.411499
1730.409809	2134.411621
1730.409931	2134.411743
1730.410053	2134.411865
1730.410053	2134.411865
1730.410053	2134.411865
1730.410175	2134.411987
1730.410175	2134.411987
1730.410297	2134.412109
1730.410419	2134.412231
1730.410419	2134.412231
1730.410419	2134.412231
1730.410419	2134.412231
1730.410419	2134.412231
1730.410541	2134.412354
1730.410541	2134.412354
1730.410541	2134.412354
1730.410663	2134.412476
1730.410663	2134.412476
1730.410785	2134.412598
1730.410907	2134.41272
1730.411029	2134.412842
1730.411029	2134.412842
1730.411151	2134.412964
1730.411273	2134.413086
1730.411395	2134.413208
1730.411395	2134.413208
1730.411395	2134.413208
1730.411518	2134.41333
1730.411762	2134.413574
1730.411884	2134.413696
1730.411884	2134.413696
1730.412128	2134.41394
1730.412128	2134.41394
1730.412128	2134.41394
1730.41225	2134.414063
1730.412494	2134.414307
1730.412494	2134.414307
1730.412494	2134.414307
1730.412494	2134.414307
1730.412494	2134.414307
1730.412494	2134.414307
1730.412738	2134.414551
1730.412738	2134.414551
1730.41286	2134.414673
1730.412982	2134.414795
1730.412982	2134.414795
1730.412982	2134.414795
1730.412982	2134.414795
1730.413104	2134.414917
1730.413104	2134.414917
1730.413226	2134.415039
1730.413226	2134.415039
1730.413226	2134.415039
1730.413348	2134.415161
1730.413348	2134.415161
1730.413593	2134.415405
1730.413593	2134.415405
1730.413593	2134.415405
1730.413593	2134.415405
1730.413715	2134.415527
1730.413837	2134.415649
1730.413959	2134.415771
1730.413959	2134.415771
1730.414081	2134.415894
1730.414081	2134.415894
1730.414081	2134.415894
1730.414081	2134.415894
1730.414203	2134.416016
1730.414325	2134.416138
1730.414325	2134.416138
1730.414325	2134.416138
1730.414447	2134.41626
1730.414569	2134.416382
1730.414813	2134.416626
1730.414813	2134.416626
1730.414813	2134.416626
1730.414935	2134.416748
1730.414935	2134.416748
1730.414935	2134.416748
1730.415301	2134.417114
1730.415301	2134.417114
1730.415301	2134.417114
1730.415546	2134.417358
1730.415912	2134.417725
1730.415912	2134.417725
1730.415912	2134.417725
1730.416034	2134.417847
1730.416156	2134.417969
1730.4164	2134.418213
1730.416522	2134.418335
1730.416888	2134.418701
1730.41701	2134.418823
1730.41701	2134.418823
1730.417132	2134.418945
1730.417132	2134.418945
1730.417254	2134.419067
1730.417621	2134.419434
1730.417743	2134.419556
1730.417743	2134.419556
1730.417743	2134.419556
1730.417865	2134.419678
1730.417865	2134.419678
1730.417987	2134.4198
1730.417987	2134.4198
1730.417987	2134.4198
1730.418109	2134.419922
1730.418109	2134.419922
1730.418475	2134.420288
1730.418475	2134.420288
1730.418597	2134.42041
1730.418963	2134.420776
1730.419085	2134.420898
1730.419085	2134.420898
