#ttrig = 90918480.3784
# time 	 unbarycentered time 
18538.400584	18943.360107
18538.402171	18943.361694
18538.403147	18943.362671
18538.404124	18943.363647
18538.404368	18943.363892
18538.406077	18943.365601
18538.408274	18943.367798
18538.408274	18943.367798
18538.408884	18943.368408
18538.410349	18943.369873
18538.410715	18943.370239
18538.410837	18943.370361
18538.410837	18943.370361
18538.411692	18943.371216
18538.413645	18943.373169
18538.414377	18943.373901
18538.418894	18943.378418
18538.421091	18943.380615
18538.421213	18943.380737
18538.421457	18943.380981
18538.428293	18943.387817
18538.431832	18943.391357
18538.433297	18943.392822
18538.433907	18943.393433
18538.439156	18943.398682
18538.439766	18943.399292
18538.440011	18943.399536
18538.441842	18943.401367
18538.44355	18943.403076
18538.443795	18943.40332
18538.444771	18943.404297
18538.448311	18943.407837
18538.449532	18943.409058
18538.452583	18943.412109
18538.455635	18943.415161
18538.456001	18943.415527
18538.457832	18943.417358
18538.462104	18943.421631
18538.470038	18943.429565
18538.473334	18943.432861
18538.473334	18943.432861
18538.476263	18943.435791
18538.478339	18943.437866
18538.487005	18943.446533
18538.490301	18943.449829
18538.493352	18943.452881
18538.493963	18943.453491
18538.493963	18943.453491
18538.494329	18943.453857
18538.494817	18943.454346
18538.494817	18943.454346
18538.494939	18943.454468
18538.495061	18943.45459
18538.495183	18943.454712
18538.495183	18943.454712
18538.495183	18943.454712
18538.495305	18943.454834
18538.495305	18943.454834
18538.495305	18943.454834
18538.495305	18943.454834
18538.495427	18943.454956
18538.495427	18943.454956
18538.495549	18943.455078
18538.495549	18943.455078
18538.495672	18943.4552
18538.495672	18943.4552
18538.495672	18943.4552
18538.495794	18943.455322
18538.495794	18943.455322
18538.495794	18943.455322
18538.495794	18943.455322
18538.495916	18943.455444
18538.495916	18943.455444
18538.495916	18943.455444
18538.496038	18943.455566
18538.496038	18943.455566
18538.496038	18943.455566
18538.496038	18943.455566
18538.496038	18943.455566
18538.496038	18943.455566
18538.49616	18943.455688
18538.49616	18943.455688
18538.49616	18943.455688
18538.49616	18943.455688
18538.496282	18943.455811
18538.496282	18943.455811
18538.496282	18943.455811
18538.496282	18943.455811
18538.496404	18943.455933
18538.496526	18943.456055
18538.496526	18943.456055
18538.496526	18943.456055
18538.496526	18943.456055
18538.496648	18943.456177
18538.496648	18943.456177
18538.49677	18943.456299
18538.49677	18943.456299
18538.49677	18943.456299
18538.496892	18943.456421
18538.496892	18943.456421
18538.496892	18943.456421
18538.496892	18943.456421
18538.497014	18943.456543
18538.497014	18943.456543
18538.497136	18943.456665
18538.497136	18943.456665
18538.497136	18943.456665
18538.497136	18943.456665
18538.497258	18943.456787
18538.49738	18943.456909
18538.49738	18943.456909
18538.497502	18943.457031
18538.497625	18943.457153
