#ttrig = 90890757.3784
# time 	 unbarycentered time 
18934.074629	19337.493164
18934.079755	19337.498291
18934.083295	19337.501831
18934.087079	19337.505615
18934.090741	19337.509277
18934.093548	19337.512085
18934.105388	19337.523926
18934.108195	19337.526733
18934.110148	19337.528687
18934.111979	19337.530518
18934.113078	19337.531616
18934.117228	19337.535767
18934.11735	19337.535889
18934.122354	19337.540894
18934.124674	19337.543213
18934.126993	19337.545532
18934.128335	19337.546875
18934.137124	19337.555664
18934.137368	19337.555908
18934.139199	19337.557739
18934.146644	19337.565186
18934.14994	19337.568481
18934.150184	19337.568726
18934.156653	19337.575195
18934.158484	19337.577026
18934.159461	19337.578003
18934.159583	19337.578125
18934.161658	19337.5802
18934.161902	19337.580444
18934.162268	19337.580811
18934.162756	19337.581299
18934.163001	19337.581543
18934.163245	19337.581787
18934.163367	19337.581909
18934.163611	19337.582153
18934.163611	19337.582153
18934.163855	19337.582397
18934.164587	19337.58313
18934.164831	19337.583374
18934.166174	19337.584717
18934.167517	19337.58606
18934.168737	19337.58728
18934.169592	19337.588135
18934.169836	19337.588379
18934.170202	19337.588745
18934.170324	19337.588867
18934.170568	19337.589111
18934.170812	19337.589355
18934.171057	19337.5896
18934.171789	19337.590332
18934.173132	19337.591675
18934.173742	19337.592285
18934.174474	19337.593018
18934.174474	19337.593018
18934.175451	19337.593994
18934.176671	19337.595215
18934.176915	19337.595459
18934.179723	19337.598267
18934.183751	19337.602295
18934.188145	19337.606689
18934.191197	19337.609741
18934.193882	19337.612427
18934.194126	19337.612671
18934.195347	19337.613892
18934.195591	19337.614136
18934.197666	19337.616211
18934.198154	19337.616699
18934.198398	19337.616943
18934.199619	19337.618164
18934.199863	19337.618408
18934.201328	19337.619873
18934.202426	19337.620972
18934.203525	19337.62207
18934.204501	19337.623047
18934.208041	19337.626587
18934.208285	19337.626831
18934.210604	19337.62915
18934.214144	19337.63269
18934.214754	19337.633301
18934.216829	19337.635376
18934.217317	19337.635864
18934.21927	19337.637817
18934.221101	19337.639648
18934.221223	19337.639771
18934.221956	19337.640503
18934.2222	19337.640747
18934.222688	19337.641235
18934.22281	19337.641357
18934.225495	19337.644043
18934.226228	19337.644775
18934.227082	19337.64563
18934.228303	19337.646851
18934.228425	19337.646973
18934.228669	19337.647217
18934.229035	19337.647583
18934.229646	19337.648193
18934.229646	19337.648193
18934.22989	19337.648438
18934.22989	19337.648438
18934.230012	19337.64856
18934.230012	19337.64856
18934.2305	19337.649048
18934.2305	19337.649048
18934.230622	19337.64917
18934.230744	19337.649292
18934.231598	19337.650146
18934.231721	19337.650269
18934.232087	19337.650635
18934.232087	19337.650635
18934.233185	19337.651733
18934.233307	19337.651855
18934.233429	19337.651978
18934.234528	19337.653076
18934.235016	19337.653564
18934.235138	19337.653687
18934.23526	19337.653809
18934.235626	19337.654175
18934.235871	19337.654419
18934.236359	19337.654907
18934.237091	19337.65564
18934.237335	19337.655884
18934.237579	19337.656128
18934.237579	19337.656128
18934.238068	19337.656616
18934.23819	19337.656738
18934.238434	19337.656982
18934.238434	19337.656982
18934.239044	19337.657593
18934.239166	19337.657715
18934.240265	19337.658813
18934.240753	19337.659302
18934.241363	19337.659912
18934.241607	19337.660156
18934.241852	19337.6604
18934.242218	19337.660767
18934.242706	19337.661255
18934.242706	19337.661255
18934.244049	19337.662598
18934.244171	19337.66272
18934.244659	19337.663208
18934.245147	19337.663696
18934.245147	19337.663696
18934.245513	19337.664063
18934.245757	19337.664307
18934.246246	19337.664795
18934.247588	19337.666138
18934.247588	19337.666138
18934.24771	19337.66626
18934.248931	19337.66748
18934.249297	19337.667847
18934.249419	19337.667969
18934.250518	19337.669067
18934.251738	19337.670288
18934.251983	19337.670532
18934.252837	19337.671387
18934.252837	19337.671387
18934.253691	19337.672241
18934.254302	19337.672852
18934.254668	19337.673218
18934.255034	19337.673584
18934.255644	19337.674194
18934.255766	19337.674316
18934.256133	19337.674683
18934.256255	19337.674805
18934.256377	19337.674927
18934.256621	19337.675171
18934.257109	19337.675659
18934.257475	19337.676025
18934.258452	19337.677002
18934.25894	19337.67749
18934.259428	19337.677979
18934.259672	19337.678223
18934.260161	19337.678711
18934.261259	19337.67981
18934.263334	19337.681885
18934.263334	19337.681885
18934.263822	19337.682373
18934.264921	19337.683472
18934.266264	19337.684814
18934.266386	19337.684937
18934.266386	19337.684937
18934.266752	19337.685303
18934.267118	19337.685669
18934.269437	19337.687988
18934.269925	19337.688477
18934.270536	19337.689087
18934.270658	19337.689209
18934.270658	19337.689209
18934.271268	19337.689819
18934.27139	19337.689941
18934.273343	19337.691895
18934.276517	19337.695068
18934.276761	19337.695313
18934.277493	19337.696045
18934.277981	19337.696533
18934.279202	19337.697754
18934.279568	19337.69812
18934.280423	19337.698975
18934.281155	19337.699707
18934.282864	19337.701416
18934.28323	19337.701782
18934.283962	19337.702515
18934.285793	19337.704346
18934.286526	19337.705078
18934.286526	19337.705078
18934.286526	19337.705078
18934.287136	19337.705688
18934.28738	19337.705933
18934.28738	19337.705933
18934.28799	19337.706543
18934.289577	19337.70813
18934.29092	19337.709473
18934.291286	19337.709839
18934.291286	19337.709839
18934.29153	19337.710083
18934.292751	19337.711304
18934.292995	19337.711548
18934.294826	19337.713379
18934.295314	19337.713867
18934.296046	19337.7146
18934.29629	19337.714844
18934.297511	19337.716064
18934.298365	19337.716919
18934.302027	19337.720581
18934.303248	19337.721802
18934.304102	19337.722656
18934.306544	19337.725098
18934.30752	19337.726074
18934.307886	19337.72644
18934.309229	19337.727783
18934.309473	19337.728027
18934.309595	19337.728149
18934.310816	19337.72937
18934.310816	19337.72937
18934.311914	19337.730469
18934.312524	19337.731079
18934.313135	19337.731689
18934.313623	19337.732178
18934.3146	19337.733154
18934.315454	19337.734009
18934.316186	19337.734741
18934.317285	19337.73584
18934.317285	19337.73584
18934.318261	19337.736816
18934.319604	19337.738159
18934.32058	19337.739136
18934.323022	19337.741577
18934.323266	19337.741821
18934.326073	19337.744629
18934.326195	19337.744751
18934.329491	19337.748047
18934.334984	19337.75354
18934.341453	19337.76001
18934.342063	19337.76062
18934.344748	19337.763306
18934.346091	19337.764648
18934.348776	19337.767334
18934.350241	19337.768799
18934.358541	19337.7771
18934.359152	19337.77771
18934.359274	19337.777832
18934.362203	19337.780762
18934.366353	19337.784912
18934.36794	19337.786499
18934.369527	19337.788086
18934.37209	19337.790649
18934.375996	19337.794556
18934.376484	19337.795044
18934.376606	19337.795166
18934.376972	19337.795532
18934.383075	19337.801636
18934.383197	19337.801758
18934.384784	19337.803345
18934.3893	19337.807861
18934.392962	19337.811523
18934.393939	19337.8125
18934.394549	19337.81311
18934.394671	19337.813232
18934.394793	19337.813354
18934.395648	19337.814209
18934.395892	19337.814453
18934.399309	19337.817871
18934.399553	19337.818115
18934.400042	19337.818604
18934.400286	19337.818848
18934.402483	19337.821045
18934.403581	19337.822144
18934.403704	19337.822266
18934.404192	19337.822754
18934.405046	19337.823608
18934.406633	19337.825195
18934.406877	19337.825439
18934.408464	19337.827026
18934.408708	19337.827271
18934.409562	19337.828125
18934.411515	19337.830078
18934.411882	19337.830444
18934.412492	19337.831055
18934.417618	19337.836182
18934.419693	19337.838257
18934.421524	19337.840088
18934.421891	19337.840454
18934.422013	19337.840576
18934.422135	19337.840698
18934.422989	19337.841553
18934.423599	19337.842163
18934.429336	19337.8479
18934.430923	19337.849487
18934.431411	19337.849976
18934.43312	19337.851685
18934.443129	19337.861694
18934.444106	19337.862671
18934.444472	19337.863037
18934.445204	19337.86377
18934.44557	19337.864136
18934.450575	19337.869141
18934.450697	19337.869263
18934.451429	19337.869995
18934.452039	19337.870605
18934.452162	19337.870728
18934.455945	19337.874512
18934.456067	19337.874634
18934.459241	19337.877808
18934.459851	19337.878418
18934.466198	19337.884766
18934.469006	19337.887573
18934.46986	19337.888428
18934.470471	19337.889038
18934.473278	19337.891846
18934.476207	19337.894775
18934.478038	19337.896606
18934.479869	19337.898438
18934.479991	19337.89856
18934.484874	19337.903442
18934.486338	19337.904907
18934.489268	19337.907837
18934.489512	19337.908081
18934.489756	19337.908325
18934.495249	19337.913818
18934.495981	19337.914551
18934.50892	19337.92749
18934.51014	19337.928711
18934.522224	19337.940796
18934.522712	19337.941284
18934.52674	19337.945313
18934.531379	19337.949951
18934.532599	19337.951172
