#ttrig = 89837420.3784
# time 	 unbarycentered time 
3924.171554	4256.035123
3924.173057	4256.036626
3924.174104	4256.037673
3924.174324	4256.037892
3924.191559	4256.055129
3924.193173	4256.056743
3924.194908	4256.058478
3924.19784	4256.06141
3924.199474	4256.063045
3924.1998	4256.06337
3924.203058	4256.066628
3924.205829	4256.0694
3924.215525	4256.079096
3924.224385	4256.087956
3924.228421	4256.091993
3924.228577	4256.092149
3924.23398	4256.097552
3924.246171	4256.109744
3924.246547	4256.11012
3924.253991	4256.117564
3924.265385	4256.12896
3924.270151	4256.133725
3924.280083	4256.143659
3924.280887	4256.144463
3924.283062	4256.146637
3924.283448	4256.147023
3924.294342	4256.157918
3924.297111	4256.160687
3924.301936	4256.165512
3924.305457	4256.169034
3924.30589	4256.169467
3924.306875	4256.170452
3924.307852	4256.171429
3924.310338	4256.173915
3924.310528	4256.174105
3924.310562	4256.174139
3924.311156	4256.174733
3924.312758	4256.176335
3924.314584	4256.178162
3924.31508	4256.178658
3924.318361	4256.181938
3924.319285	4256.182862
3924.321033	4256.18461
3924.323836	4256.187414
3924.325785	4256.189363
3924.328856	4256.192434
3924.330216	4256.193794
3924.331835	4256.195414
3924.336158	4256.199737
3924.337253	4256.200831
3924.340196	4256.203774
3924.341688	4256.205267
3924.345649	4256.209229
3924.346288	4256.209867
3924.347683	4256.211263
3924.34789	4256.21147
3924.35092	4256.214499
3924.35423	4256.21781
3924.357457	4256.221037
3924.359905	4256.223485
3924.360232	4256.223812
3924.361869	4256.22545
3924.363614	4256.227194
3924.365657	4256.229238
3924.370681	4256.234262
3924.373145	4256.236726
3924.373522	4256.237103
3924.379312	4256.242893
3924.380889	4256.244471
3924.381242	4256.244823
3924.382137	4256.245718
3924.384341	4256.247923
3924.385528	4256.249109
3924.390073	4256.253654
3924.392394	4256.255976
3924.393147	4256.256729
3924.395996	4256.259578
3924.402675	4256.266257
3924.404372	4256.267955
3924.407148	4256.270731
3924.409141	4256.272724
3924.410427	4256.27401
3924.413094	4256.276677
3924.416777	4256.28036
3924.419051	4256.282635
3924.420658	4256.284242
3924.421223	4256.284807
3924.421931	4256.285515
3924.433577	4256.297161
3924.439409	4256.302994
3924.44025	4256.303835
3924.440699	4256.304284
3924.440924	4256.304509
3924.441171	4256.304756
3924.445705	4256.30929
3924.446384	4256.309969
3924.448547	4256.312133
3924.449765	4256.313351
3924.451682	4256.315268
3924.452414	4256.316
3924.453311	4256.316896
3924.454232	4256.317818
3924.454702	4256.318288
3924.456708	4256.320294
3924.460075	4256.323661
3924.46064	4256.324226
3924.464607	4256.328194
3924.465	4256.328587
3924.469248	4256.332834
3924.47025	4256.333837
3924.470757	4256.334344
3924.471755	4256.335341
3924.474108	4256.337695
3924.476552	4256.340139
3924.47703	4256.340617
3924.477555	4256.341142
3924.477984	4256.341571
3924.479919	4256.343507
3924.481073	4256.344661
3924.482788	4256.346375
3924.483413	4256.347
3924.484562	4256.348149
3924.488674	4256.352262
3924.48966	4256.353248
3924.49101	4256.354598
3924.491511	4256.355099
3924.49488	4256.358468
3924.495369	4256.358957
3924.497956	4256.361545
3924.499285	4256.362873
3924.499503	4256.363091
3924.501036	4256.364625
3924.501078	4256.364667
3924.505234	4256.368823
3924.505666	4256.369255
