#ttrig = 90918480.3784
# time 	 unbarycentered time 
19692.635904	20097.676636
19692.636148	20097.67688
19692.647012	20097.687744
19692.650063	20097.690796
19692.651894	20097.692627
19692.653847	20097.69458
19692.653969	20097.694702
19692.653969	20097.694702
19692.655922	20097.696655
19692.656044	20097.696777
19692.657021	20097.697754
19692.661171	20097.701904
19692.661415	20097.702148
19692.661537	20097.702271
19692.665443	20097.706177
19692.665931	20097.706665
19692.66825	20097.708984
19692.668983	20097.709717
19692.669227	20097.709961
19692.670691	20097.711426
19692.670813	20097.711548
19692.671546	20097.71228
19692.671912	20097.712646
19692.673011	20097.713745
19692.673621	20097.714355
19692.674475	20097.71521
19692.674719	20097.715454
19692.67533	20097.716064
19692.675452	20097.716187
19692.675574	20097.716309
19692.676184	20097.716919
19692.676428	20097.717163
19692.676916	20097.717651
19692.677283	20097.718018
19692.677649	20097.718384
19692.678015	20097.71875
19692.678381	20097.719116
19692.678381	20097.719116
19692.678503	20097.719238
19692.679358	20097.720093
19692.679602	20097.720337
19692.679846	20097.720581
19692.681555	20097.72229
19692.681677	20097.722412
19692.681799	20097.722534
19692.681921	20097.722656
19692.682409	20097.723145
19692.682775	20097.723511
19692.682775	20097.723511
19692.683142	20097.723877
19692.683386	20097.724121
19692.68363	20097.724365
19692.684606	20097.725342
19692.68485	20097.725586
19692.685094	20097.72583
19692.685339	20097.726074
19692.686071	20097.726807
19692.687292	20097.728027
19692.687414	20097.728149
19692.688756	20097.729492
19692.690099	20097.730835
19692.690465	20097.731201
19692.691564	20097.7323
19692.692174	20097.73291
19692.69254	20097.733276
19692.694615	20097.735352
19692.694737	20097.735474
19692.694737	20097.735474
19692.69669	20097.737427
19692.696812	20097.737549
19692.696812	20097.737549
19692.697545	20097.738281
19692.697911	20097.738647
19692.698887	20097.739624
19692.699254	20097.73999
19692.699498	20097.740234
19692.700474	20097.741211
19692.700596	20097.741333
19692.700596	20097.741333
19692.703282	20097.744019
19692.703526	20097.744263
19692.703892	20097.744629
19692.705357	20097.746094
19692.706089	20097.746826
19692.707187	20097.747925
19692.707676	20097.748413
19692.708774	20097.749512
19692.708774	20097.749512
19692.708774	20097.749512
19692.713901	20097.754639
19692.716464	20097.757202
19692.716464	20097.757202
19692.719149	20097.759888
19692.719271	20097.76001
19692.719882	20097.76062
19692.720004	20097.760742
19692.720858	20097.761597
19692.721346	20097.762085
19692.723055	20097.763794
19692.724154	20097.764893
19692.72806	20097.768799
19692.72867	20097.769409
19692.730135	20097.770874
19692.731233	20097.771973
19692.73282	20097.77356
19692.735383	20097.776123
19692.737458	20097.778198
19692.745148	20097.785889
19692.746369	20097.787109
19692.751007	20097.791748
19692.751251	20097.791992
19692.752594	20097.793335
19692.752594	20097.793335
19692.75589	20097.796631
19692.756866	20097.797607
19692.757843	20097.798584
19692.769682	20097.810425
19692.769927	20097.810669
19692.776152	20097.816895
19692.782865	20097.823608
19692.783353	20097.824097
19692.785428	20097.826172
19692.786405	20097.827148
19692.78848	20097.829224
19692.79263	20097.833374
19692.79385	20097.834595
19692.798	20097.838745
19692.80032	20097.841064
19692.801418	20097.842163
19692.802883	20097.843628
19692.80569	20097.846436
19692.806179	20097.846924
19692.806301	20097.847046
19692.810207	20097.850952
19692.811183	20097.851929
19692.811915	20097.852661
